date,start,end,11WD2BURG000145R
15052019,05:00,06:00,
15052019,06:00,07:00,
15052019,07:00,08:00,
15052019,08:00,09:00,
15052019,09:00,10:00,
15052019,10:00,11:00,
15052019,11:00,12:00,
15052019,12:00,13:00,
15052019,13:00,14:00,
15052019,14:00,15:00,
15052019,15:00,16:00,
15052019,16:00,17:00,
15052019,17:00,18:00,
15052019,18:00,19:00,
15052019,19:00,20:00,
15052019,20:00,21:00,
15052019,21:00,22:00,
15052019,22:00,23:00,
15052019,23:00,00:00,
16052019,00:00,01:00,
16052019,01:00,02:00,
16052019,02:00,03:00,
16052019,03:00,04:00,
16052019,04:00,05:00,
16052019,05:00,06:00,
16052019,06:00,07:00,
16052019,07:00,08:00,
16052019,08:00,09:00,
16052019,09:00,10:00,
16052019,10:00,11:00,
16052019,11:00,12:00,
16052019,12:00,13:00,
16052019,13:00,14:00,
16052019,14:00,15:00,
16052019,15:00,16:00,
16052019,16:00,17:00,
16052019,17:00,18:00,
16052019,18:00,19:00,
16052019,19:00,20:00,
16052019,20:00,21:00,
16052019,21:00,22:00,
16052019,22:00,23:00,
16052019,23:00,00:00,
17052019,00:00,01:00,
17052019,01:00,02:00,
17052019,02:00,03:00,
17052019,03:00,04:00,
17052019,04:00,05:00,
17052019,05:00,06:00,
17052019,06:00,07:00,
17052019,07:00,08:00,
17052019,08:00,09:00,
17052019,09:00,10:00,
17052019,10:00,11:00,
17052019,11:00,12:00,
17052019,12:00,13:00,
17052019,13:00,14:00,
17052019,14:00,15:00,
17052019,15:00,16:00,
17052019,16:00,17:00,
17052019,17:00,18:00,
17052019,18:00,19:00,
17052019,19:00,20:00,
17052019,20:00,21:00,
17052019,21:00,22:00,
17052019,22:00,23:00,
17052019,23:00,00:00,
18052019,00:00,01:00,
18052019,01:00,02:00,
18052019,02:00,03:00,
18052019,03:00,04:00,
18052019,04:00,05:00,
18052019,05:00,06:00,
18052019,06:00,07:00,
18052019,07:00,08:00,
18052019,08:00,09:00,
18052019,09:00,10:00,
18052019,10:00,11:00,
18052019,11:00,12:00,
18052019,12:00,13:00,
18052019,13:00,14:00,
18052019,14:00,15:00,
18052019,15:00,16:00,
18052019,16:00,17:00,
18052019,17:00,18:00,
18052019,18:00,19:00,
18052019,19:00,20:00,
18052019,20:00,21:00,
18052019,21:00,22:00,
18052019,22:00,23:00,
18052019,23:00,00:00,
19052019,00:00,01:00,
19052019,01:00,02:00,
19052019,02:00,03:00,
19052019,03:00,04:00,
19052019,04:00,05:00,
19052019,05:00,06:00,
19052019,06:00,07:00,
19052019,07:00,08:00,
19052019,08:00,09:00,
19052019,09:00,10:00,
19052019,10:00,11:00,
19052019,11:00,12:00,
19052019,12:00,13:00,
19052019,13:00,14:00,
19052019,14:00,15:00,
19052019,15:00,16:00,
19052019,16:00,17:00,
19052019,17:00,18:00,
19052019,18:00,19:00,
19052019,19:00,20:00,
19052019,20:00,21:00,
19052019,21:00,22:00,
19052019,22:00,23:00,
19052019,23:00,00:00,
20052019,00:00,01:00,
20052019,01:00,02:00,
20052019,02:00,03:00,
20052019,03:00,04:00,
20052019,04:00,05:00,
20052019,05:00,06:00,
20052019,06:00,07:00,
20052019,07:00,08:00,
20052019,08:00,09:00,
20052019,09:00,10:00,
20052019,10:00,11:00,
20052019,11:00,12:00,
20052019,12:00,13:00,
20052019,13:00,14:00,
20052019,14:00,15:00,
20052019,15:00,16:00,
20052019,16:00,17:00,
20052019,17:00,18:00,
20052019,18:00,19:00,
20052019,19:00,20:00,
20052019,20:00,21:00,
20052019,21:00,22:00,
20052019,22:00,23:00,
20052019,23:00,00:00,
21052019,00:00,01:00,
21052019,01:00,02:00,
21052019,02:00,03:00,
21052019,03:00,04:00,
21052019,04:00,05:00,
21052019,05:00,06:00,
21052019,06:00,07:00,
21052019,07:00,08:00,
21052019,08:00,09:00,
21052019,09:00,10:00,
21052019,10:00,11:00,
21052019,11:00,12:00,
21052019,12:00,13:00,
21052019,13:00,14:00,
21052019,14:00,15:00,
21052019,15:00,16:00,
21052019,16:00,17:00,
21052019,17:00,18:00,
21052019,18:00,19:00,
21052019,19:00,20:00,
21052019,20:00,21:00,
21052019,21:00,22:00,
21052019,22:00,23:00,
21052019,23:00,00:00,
22052019,00:00,01:00,
22052019,01:00,02:00,
22052019,02:00,03:00,
22052019,03:00,04:00,
22052019,04:00,05:00,
22052019,05:00,06:00,
22052019,06:00,07:00,
22052019,07:00,08:00,
22052019,08:00,09:00,
22052019,09:00,10:00,
22052019,10:00,11:00,
22052019,11:00,12:00,
22052019,12:00,13:00,
22052019,13:00,14:00,
22052019,14:00,15:00,
22052019,15:00,16:00,
22052019,16:00,17:00,
22052019,17:00,18:00,
22052019,18:00,19:00,
22052019,19:00,20:00,
22052019,20:00,21:00,
22052019,21:00,22:00,
22052019,22:00,23:00,
22052019,23:00,00:00,
23052019,00:00,01:00,
23052019,01:00,02:00,
23052019,02:00,03:00,
23052019,03:00,04:00,
23052019,04:00,05:00,
23052019,05:00,06:00,
23052019,06:00,07:00,
23052019,07:00,08:00,
23052019,08:00,09:00,
23052019,09:00,10:00,
23052019,10:00,11:00,
23052019,11:00,12:00,
23052019,12:00,13:00,
23052019,13:00,14:00,
23052019,14:00,15:00,
23052019,15:00,16:00,
23052019,16:00,17:00,
23052019,17:00,18:00,
23052019,18:00,19:00,
23052019,19:00,20:00,
23052019,20:00,21:00,
23052019,21:00,22:00,
23052019,22:00,23:00,
23052019,23:00,00:00,
24052019,00:00,01:00,
24052019,01:00,02:00,
24052019,02:00,03:00,
24052019,03:00,04:00,
24052019,04:00,05:00,
24052019,05:00,06:00,
24052019,06:00,07:00,
24052019,07:00,08:00,
24052019,08:00,09:00,
24052019,09:00,10:00,
24052019,10:00,11:00,
24052019,11:00,12:00,
24052019,12:00,13:00,
24052019,13:00,14:00,
24052019,14:00,15:00,
24052019,15:00,16:00,
24052019,16:00,17:00,
24052019,17:00,18:00,
24052019,18:00,19:00,
24052019,19:00,20:00,
24052019,20:00,21:00,
24052019,21:00,22:00,
24052019,22:00,23:00,
24052019,23:00,00:00,
25052019,00:00,01:00,
25052019,01:00,02:00,
25052019,02:00,03:00,
25052019,03:00,04:00,
25052019,04:00,05:00,
25052019,05:00,06:00,
25052019,06:00,07:00,
25052019,07:00,08:00,
25052019,08:00,09:00,
25052019,09:00,10:00,
25052019,10:00,11:00,
25052019,11:00,12:00,
25052019,12:00,13:00,
25052019,13:00,14:00,
25052019,14:00,15:00,
25052019,15:00,16:00,
25052019,16:00,17:00,
25052019,17:00,18:00,
25052019,18:00,19:00,
25052019,19:00,20:00,
25052019,20:00,21:00,
25052019,21:00,22:00,
25052019,22:00,23:00,
25052019,23:00,00:00,
26052019,00:00,01:00,
26052019,01:00,02:00,
26052019,02:00,03:00,
26052019,03:00,04:00,
26052019,04:00,05:00,
26052019,05:00,06:00,
26052019,06:00,07:00,
26052019,07:00,08:00,
26052019,08:00,09:00,
26052019,09:00,10:00,
26052019,10:00,11:00,
26052019,11:00,12:00,
26052019,12:00,13:00,
26052019,13:00,14:00,
26052019,14:00,15:00,
26052019,15:00,16:00,
26052019,16:00,17:00,
26052019,17:00,18:00,
26052019,18:00,19:00,
26052019,19:00,20:00,
26052019,20:00,21:00,
26052019,21:00,22:00,
26052019,22:00,23:00,
26052019,23:00,00:00,
27052019,00:00,01:00,
27052019,01:00,02:00,
27052019,02:00,03:00,
27052019,03:00,04:00,
27052019,04:00,05:00,
27052019,05:00,06:00,
27052019,06:00,07:00,
27052019,07:00,08:00,
27052019,08:00,09:00,
27052019,09:00,10:00,
27052019,10:00,11:00,
27052019,11:00,12:00,
27052019,12:00,13:00,
27052019,13:00,14:00,
27052019,14:00,15:00,
27052019,15:00,16:00,
27052019,16:00,17:00,
27052019,17:00,18:00,
27052019,18:00,19:00,
27052019,19:00,20:00,
27052019,20:00,21:00,
27052019,21:00,22:00,
27052019,22:00,23:00,
27052019,23:00,00:00,
28052019,00:00,01:00,
28052019,01:00,02:00,
28052019,02:00,03:00,
28052019,03:00,04:00,
28052019,04:00,05:00,
28052019,05:00,06:00,
28052019,06:00,07:00,
28052019,07:00,08:00,
28052019,08:00,09:00,
28052019,09:00,10:00,
28052019,10:00,11:00,
28052019,11:00,12:00,
28052019,12:00,13:00,
28052019,13:00,14:00,
28052019,14:00,15:00,
28052019,15:00,16:00,
28052019,16:00,17:00,
28052019,17:00,18:00,
28052019,18:00,19:00,
28052019,19:00,20:00,
28052019,20:00,21:00,
28052019,21:00,22:00,
28052019,22:00,23:00,
28052019,23:00,00:00,
29052019,00:00,01:00,
29052019,01:00,02:00,
29052019,02:00,03:00,
29052019,03:00,04:00,
29052019,04:00,05:00,
29052019,05:00,06:00,
29052019,06:00,07:00,
29052019,07:00,08:00,
29052019,08:00,09:00,
29052019,09:00,10:00,
29052019,10:00,11:00,
29052019,11:00,12:00,
29052019,12:00,13:00,
29052019,13:00,14:00,
29052019,14:00,15:00,
29052019,15:00,16:00,
29052019,16:00,17:00,
29052019,17:00,18:00,
29052019,18:00,19:00,
29052019,19:00,20:00,
29052019,20:00,21:00,
29052019,21:00,22:00,
29052019,22:00,23:00,
29052019,23:00,00:00,
30052019,00:00,01:00,
30052019,01:00,02:00,
30052019,02:00,03:00,
30052019,03:00,04:00,
30052019,04:00,05:00,
30052019,05:00,06:00,
30052019,06:00,07:00,
30052019,07:00,08:00,
30052019,08:00,09:00,
30052019,09:00,10:00,
30052019,10:00,11:00,
30052019,11:00,12:00,
30052019,12:00,13:00,
30052019,13:00,14:00,
30052019,14:00,15:00,
30052019,15:00,16:00,
30052019,16:00,17:00,
30052019,17:00,18:00,
30052019,18:00,19:00,
30052019,19:00,20:00,
30052019,20:00,21:00,
30052019,21:00,22:00,
30052019,22:00,23:00,
30052019,23:00,00:00,
31052019,00:00,01:00,
31052019,01:00,02:00,
31052019,02:00,03:00,
31052019,03:00,04:00,
31052019,04:00,05:00,
31052019,05:00,06:00,
31052019,06:00,07:00,
31052019,07:00,08:00,
31052019,08:00,09:00,
31052019,09:00,10:00,
31052019,10:00,11:00,
31052019,11:00,12:00,
31052019,12:00,13:00,
31052019,13:00,14:00,
31052019,14:00,15:00,
31052019,15:00,16:00,
31052019,16:00,17:00,
31052019,17:00,18:00,
31052019,18:00,19:00,
31052019,19:00,20:00,
31052019,20:00,21:00,
31052019,21:00,22:00,
31052019,22:00,23:00,
31052019,23:00,00:00,
1062019,00:00,01:00,
1062019,01:00,02:00,
1062019,02:00,03:00,
1062019,03:00,04:00,
1062019,04:00,05:00,
1062019,05:00,06:00,
1062019,06:00,07:00,
1062019,07:00,08:00,
1062019,08:00,09:00,
1062019,09:00,10:00,
1062019,10:00,11:00,
1062019,11:00,12:00,
1062019,12:00,13:00,
1062019,13:00,14:00,
1062019,14:00,15:00,
1062019,15:00,16:00,
1062019,16:00,17:00,
1062019,17:00,18:00,
1062019,18:00,19:00,
1062019,19:00,20:00,
1062019,20:00,21:00,
1062019,21:00,22:00,
1062019,22:00,23:00,
1062019,23:00,00:00,
2062019,00:00,01:00,
2062019,01:00,02:00,
2062019,02:00,03:00,
2062019,03:00,04:00,
2062019,04:00,05:00,
2062019,05:00,06:00,
2062019,06:00,07:00,
2062019,07:00,08:00,
2062019,08:00,09:00,
2062019,09:00,10:00,
2062019,10:00,11:00,
2062019,11:00,12:00,
2062019,12:00,13:00,
2062019,13:00,14:00,
2062019,14:00,15:00,
2062019,15:00,16:00,
2062019,16:00,17:00,
2062019,17:00,18:00,
2062019,18:00,19:00,
2062019,19:00,20:00,
2062019,20:00,21:00,
2062019,21:00,22:00,
2062019,22:00,23:00,
2062019,23:00,00:00,
3062019,00:00,01:00,
3062019,01:00,02:00,
3062019,02:00,03:00,
3062019,03:00,04:00,
3062019,04:00,05:00,
3062019,05:00,06:00,
3062019,06:00,07:00,
3062019,07:00,08:00,
3062019,08:00,09:00,
3062019,09:00,10:00,
3062019,10:00,11:00,
3062019,11:00,12:00,
3062019,12:00,13:00,
3062019,13:00,14:00,
3062019,14:00,15:00,
3062019,15:00,16:00,
3062019,16:00,17:00,
3062019,17:00,18:00,
3062019,18:00,19:00,
3062019,19:00,20:00,
3062019,20:00,21:00,
3062019,21:00,22:00,
3062019,22:00,23:00,
3062019,23:00,00:00,
4062019,00:00,01:00,
4062019,01:00,02:00,
4062019,02:00,03:00,
4062019,03:00,04:00,
4062019,04:00,05:00,
4062019,05:00,06:00,
4062019,06:00,07:00,
4062019,07:00,08:00,
4062019,08:00,09:00,
4062019,09:00,10:00,
4062019,10:00,11:00,
4062019,11:00,12:00,
4062019,12:00,13:00,
4062019,13:00,14:00,
4062019,14:00,15:00,
4062019,15:00,16:00,
4062019,16:00,17:00,
4062019,17:00,18:00,
4062019,18:00,19:00,
4062019,19:00,20:00,
4062019,20:00,21:00,
4062019,21:00,22:00,
4062019,22:00,23:00,
4062019,23:00,00:00,
5062019,00:00,01:00,
5062019,01:00,02:00,
5062019,02:00,03:00,
5062019,03:00,04:00,
5062019,04:00,05:00,
5062019,05:00,06:00,
5062019,06:00,07:00,
5062019,07:00,08:00,
5062019,08:00,09:00,
5062019,09:00,10:00,
5062019,10:00,11:00,
5062019,11:00,12:00,
5062019,12:00,13:00,
5062019,13:00,14:00,
5062019,14:00,15:00,
5062019,15:00,16:00,
5062019,16:00,17:00,
5062019,17:00,18:00,
5062019,18:00,19:00,
5062019,19:00,20:00,
5062019,20:00,21:00,
5062019,21:00,22:00,
5062019,22:00,23:00,
5062019,23:00,00:00,
6062019,00:00,01:00,
6062019,01:00,02:00,
6062019,02:00,03:00,
6062019,03:00,04:00,
6062019,04:00,05:00,
6062019,05:00,06:00,
6062019,06:00,07:00,
6062019,07:00,08:00,
6062019,08:00,09:00,
6062019,09:00,10:00,
6062019,10:00,11:00,
6062019,11:00,12:00,
6062019,12:00,13:00,
6062019,13:00,14:00,
6062019,14:00,15:00,
6062019,15:00,16:00,
6062019,16:00,17:00,
6062019,17:00,18:00,
6062019,18:00,19:00,
6062019,19:00,20:00,
6062019,20:00,21:00,
6062019,21:00,22:00,
6062019,22:00,23:00,
6062019,23:00,00:00,
7062019,00:00,01:00,
7062019,01:00,02:00,
7062019,02:00,03:00,
7062019,03:00,04:00,
7062019,04:00,05:00,
7062019,05:00,06:00,
7062019,06:00,07:00,
7062019,07:00,08:00,
7062019,08:00,09:00,
7062019,09:00,10:00,
7062019,10:00,11:00,
7062019,11:00,12:00,
7062019,12:00,13:00,
7062019,13:00,14:00,
7062019,14:00,15:00,
7062019,15:00,16:00,
7062019,16:00,17:00,
7062019,17:00,18:00,
7062019,18:00,19:00,
7062019,19:00,20:00,
7062019,20:00,21:00,
7062019,21:00,22:00,
7062019,22:00,23:00,
7062019,23:00,00:00,
8062019,00:00,01:00,
8062019,01:00,02:00,
8062019,02:00,03:00,
8062019,03:00,04:00,
8062019,04:00,05:00,
8062019,05:00,06:00,
8062019,06:00,07:00,
8062019,07:00,08:00,
8062019,08:00,09:00,
8062019,09:00,10:00,
8062019,10:00,11:00,
8062019,11:00,12:00,
8062019,12:00,13:00,
8062019,13:00,14:00,
8062019,14:00,15:00,
8062019,15:00,16:00,
8062019,16:00,17:00,
8062019,17:00,18:00,
8062019,18:00,19:00,
8062019,19:00,20:00,
8062019,20:00,21:00,
8062019,21:00,22:00,
8062019,22:00,23:00,
8062019,23:00,00:00,
9062019,00:00,01:00,
9062019,01:00,02:00,
9062019,02:00,03:00,
9062019,03:00,04:00,
9062019,04:00,05:00,
9062019,05:00,06:00,
9062019,06:00,07:00,
9062019,07:00,08:00,
9062019,08:00,09:00,
9062019,09:00,10:00,
9062019,10:00,11:00,
9062019,11:00,12:00,
9062019,12:00,13:00,
9062019,13:00,14:00,
9062019,14:00,15:00,
9062019,15:00,16:00,
9062019,16:00,17:00,
9062019,17:00,18:00,
9062019,18:00,19:00,
9062019,19:00,20:00,
9062019,20:00,21:00,
9062019,21:00,22:00,
9062019,22:00,23:00,
9062019,23:00,00:00,
10062019,00:00,01:00,
10062019,01:00,02:00,
10062019,02:00,03:00,
10062019,03:00,04:00,
10062019,04:00,05:00,
10062019,05:00,06:00,
10062019,06:00,07:00,
10062019,07:00,08:00,
10062019,08:00,09:00,
10062019,09:00,10:00,
10062019,10:00,11:00,
10062019,11:00,12:00,
10062019,12:00,13:00,
10062019,13:00,14:00,
10062019,14:00,15:00,
10062019,15:00,16:00,
10062019,16:00,17:00,
10062019,17:00,18:00,
10062019,18:00,19:00,
10062019,19:00,20:00,
10062019,20:00,21:00,
10062019,21:00,22:00,
10062019,22:00,23:00,
10062019,23:00,00:00,
11062019,00:00,01:00,
11062019,01:00,02:00,
11062019,02:00,03:00,
11062019,03:00,04:00,
11062019,04:00,05:00,
11062019,05:00,06:00,
11062019,06:00,07:00,
11062019,07:00,08:00,
11062019,08:00,09:00,
11062019,09:00,10:00,
11062019,10:00,11:00,
11062019,11:00,12:00,
11062019,12:00,13:00,
11062019,13:00,14:00,
11062019,14:00,15:00,
11062019,15:00,16:00,
11062019,16:00,17:00,
11062019,17:00,18:00,
11062019,18:00,19:00,
11062019,19:00,20:00,
11062019,20:00,21:00,
11062019,21:00,22:00,
11062019,22:00,23:00,
11062019,23:00,00:00,
12062019,00:00,01:00,
12062019,01:00,02:00,
12062019,02:00,03:00,
12062019,03:00,04:00,
12062019,04:00,05:00,
12062019,05:00,06:00,
12062019,06:00,07:00,
12062019,07:00,08:00,
12062019,08:00,09:00,
12062019,09:00,10:00,
12062019,10:00,11:00,
12062019,11:00,12:00,
12062019,12:00,13:00,
12062019,13:00,14:00,
12062019,14:00,15:00,
12062019,15:00,16:00,
12062019,16:00,17:00,
12062019,17:00,18:00,
12062019,18:00,19:00,
12062019,19:00,20:00,
12062019,20:00,21:00,
12062019,21:00,22:00,
12062019,22:00,23:00,
12062019,23:00,00:00,
13062019,00:00,01:00,
13062019,01:00,02:00,
13062019,02:00,03:00,
13062019,03:00,04:00,
13062019,04:00,05:00,
13062019,05:00,06:00,
13062019,06:00,07:00,
13062019,07:00,08:00,
13062019,08:00,09:00,
13062019,09:00,10:00,
13062019,10:00,11:00,
13062019,11:00,12:00,
13062019,12:00,13:00,
13062019,13:00,14:00,
13062019,14:00,15:00,
13062019,15:00,16:00,
13062019,16:00,17:00,
13062019,17:00,18:00,
13062019,18:00,19:00,
13062019,19:00,20:00,
13062019,20:00,21:00,
13062019,21:00,22:00,
13062019,22:00,23:00,
13062019,23:00,00:00,
14062019,00:00,01:00,
14062019,01:00,02:00,
14062019,02:00,03:00,
14062019,03:00,04:00,
14062019,04:00,05:00,
14062019,05:00,06:00,
14062019,06:00,07:00,
14062019,07:00,08:00,
14062019,08:00,09:00,
14062019,09:00,10:00,
14062019,10:00,11:00,
14062019,11:00,12:00,
14062019,12:00,13:00,
14062019,13:00,14:00,
14062019,14:00,15:00,
14062019,15:00,16:00,
14062019,16:00,17:00,
14062019,17:00,18:00,
14062019,18:00,19:00,
14062019,19:00,20:00,
14062019,20:00,21:00,
14062019,21:00,22:00,
14062019,22:00,23:00,
14062019,23:00,00:00,
15062019,00:00,01:00,
15062019,01:00,02:00,
15062019,02:00,03:00,
15062019,03:00,04:00,
15062019,04:00,05:00,
15062019,05:00,06:00,
15062019,06:00,07:00,
15062019,07:00,08:00,
15062019,08:00,09:00,
15062019,09:00,10:00,
15062019,10:00,11:00,
15062019,11:00,12:00,
15062019,12:00,13:00,
15062019,13:00,14:00,
15062019,14:00,15:00,
15062019,15:00,16:00,
15062019,16:00,17:00,
15062019,17:00,18:00,
15062019,18:00,19:00,
15062019,19:00,20:00,
15062019,20:00,21:00,
15062019,21:00,22:00,
15062019,22:00,23:00,
15062019,23:00,00:00,
16062019,00:00,01:00,
16062019,01:00,02:00,
16062019,02:00,03:00,
16062019,03:00,04:00,
16062019,04:00,05:00,
16062019,05:00,06:00,
16062019,06:00,07:00,
16062019,07:00,08:00,
16062019,08:00,09:00,
16062019,09:00,10:00,
16062019,10:00,11:00,
16062019,11:00,12:00,
16062019,12:00,13:00,
16062019,13:00,14:00,
16062019,14:00,15:00,
16062019,15:00,16:00,
16062019,16:00,17:00,
16062019,17:00,18:00,
16062019,18:00,19:00,
16062019,19:00,20:00,
16062019,20:00,21:00,
16062019,21:00,22:00,
16062019,22:00,23:00,
16062019,23:00,00:00,
17062019,00:00,01:00,
17062019,01:00,02:00,
17062019,02:00,03:00,
17062019,03:00,04:00,
17062019,04:00,05:00,
17062019,05:00,06:00,
17062019,06:00,07:00,
17062019,07:00,08:00,
17062019,08:00,09:00,
17062019,09:00,10:00,
17062019,10:00,11:00,
17062019,11:00,12:00,
17062019,12:00,13:00,
17062019,13:00,14:00,
17062019,14:00,15:00,
17062019,15:00,16:00,
17062019,16:00,17:00,
17062019,17:00,18:00,
17062019,18:00,19:00,
17062019,19:00,20:00,
17062019,20:00,21:00,
17062019,21:00,22:00,
17062019,22:00,23:00,
17062019,23:00,00:00,
18062019,00:00,01:00,
18062019,01:00,02:00,
18062019,02:00,03:00,
18062019,03:00,04:00,
18062019,04:00,05:00,
18062019,05:00,06:00,
18062019,06:00,07:00,
18062019,07:00,08:00,
18062019,08:00,09:00,
18062019,09:00,10:00,
18062019,10:00,11:00,
18062019,11:00,12:00,
18062019,12:00,13:00,
18062019,13:00,14:00,
18062019,14:00,15:00,
18062019,15:00,16:00,
18062019,16:00,17:00,
18062019,17:00,18:00,
18062019,18:00,19:00,
18062019,19:00,20:00,
18062019,20:00,21:00,
18062019,21:00,22:00,
18062019,22:00,23:00,
18062019,23:00,00:00,
19062019,00:00,01:00,
19062019,01:00,02:00,
19062019,02:00,03:00,
19062019,03:00,04:00,
19062019,04:00,05:00,
19062019,05:00,06:00,
19062019,06:00,07:00,
19062019,07:00,08:00,
19062019,08:00,09:00,
19062019,09:00,10:00,
19062019,10:00,11:00,
19062019,11:00,12:00,
19062019,12:00,13:00,
19062019,13:00,14:00,
19062019,14:00,15:00,
19062019,15:00,16:00,
19062019,16:00,17:00,
19062019,17:00,18:00,
19062019,18:00,19:00,
19062019,19:00,20:00,
19062019,20:00,21:00,
19062019,21:00,22:00,
19062019,22:00,23:00,
19062019,23:00,00:00,
20062019,00:00,01:00,
20062019,01:00,02:00,
20062019,02:00,03:00,
20062019,03:00,04:00,
20062019,04:00,05:00,
20062019,05:00,06:00,
20062019,06:00,07:00,
20062019,07:00,08:00,
20062019,08:00,09:00,
20062019,09:00,10:00,
20062019,10:00,11:00,
20062019,11:00,12:00,
20062019,12:00,13:00,
20062019,13:00,14:00,
20062019,14:00,15:00,
20062019,15:00,16:00,
20062019,16:00,17:00,
20062019,17:00,18:00,
20062019,18:00,19:00,
20062019,19:00,20:00,
20062019,20:00,21:00,
20062019,21:00,22:00,
20062019,22:00,23:00,
20062019,23:00,00:00,
21062019,00:00,01:00,
21062019,01:00,02:00,
21062019,02:00,03:00,
21062019,03:00,04:00,
21062019,04:00,05:00,
21062019,05:00,06:00,
21062019,06:00,07:00,
21062019,07:00,08:00,
21062019,08:00,09:00,
21062019,09:00,10:00,
21062019,10:00,11:00,
21062019,11:00,12:00,
21062019,12:00,13:00,
21062019,13:00,14:00,
21062019,14:00,15:00,
21062019,15:00,16:00,
21062019,16:00,17:00,
21062019,17:00,18:00,
21062019,18:00,19:00,
21062019,19:00,20:00,
21062019,20:00,21:00,
21062019,21:00,22:00,
21062019,22:00,23:00,
21062019,23:00,00:00,
22062019,00:00,01:00,
22062019,01:00,02:00,
22062019,02:00,03:00,
22062019,03:00,04:00,
22062019,04:00,05:00,
22062019,05:00,06:00,
22062019,06:00,07:00,
22062019,07:00,08:00,
22062019,08:00,09:00,
22062019,09:00,10:00,
22062019,10:00,11:00,
22062019,11:00,12:00,
22062019,12:00,13:00,
22062019,13:00,14:00,
22062019,14:00,15:00,
22062019,15:00,16:00,
22062019,16:00,17:00,
22062019,17:00,18:00,
22062019,18:00,19:00,
22062019,19:00,20:00,
22062019,20:00,21:00,
22062019,21:00,22:00,
22062019,22:00,23:00,
22062019,23:00,00:00,
23062019,00:00,01:00,
23062019,01:00,02:00,
23062019,02:00,03:00,
23062019,03:00,04:00,
23062019,04:00,05:00,
23062019,05:00,06:00,
23062019,06:00,07:00,
23062019,07:00,08:00,
23062019,08:00,09:00,
23062019,09:00,10:00,
23062019,10:00,11:00,
23062019,11:00,12:00,
23062019,12:00,13:00,
23062019,13:00,14:00,
23062019,14:00,15:00,
23062019,15:00,16:00,
23062019,16:00,17:00,
23062019,17:00,18:00,
23062019,18:00,19:00,
23062019,19:00,20:00,
23062019,20:00,21:00,
23062019,21:00,22:00,
23062019,22:00,23:00,
23062019,23:00,00:00,
24062019,00:00,01:00,
24062019,01:00,02:00,
24062019,02:00,03:00,
24062019,03:00,04:00,
24062019,04:00,05:00,
24062019,05:00,06:00,
24062019,06:00,07:00,
24062019,07:00,08:00,
24062019,08:00,09:00,
24062019,09:00,10:00,
24062019,10:00,11:00,
24062019,11:00,12:00,
24062019,12:00,13:00,
24062019,13:00,14:00,
24062019,14:00,15:00,
24062019,15:00,16:00,
24062019,16:00,17:00,
24062019,17:00,18:00,
24062019,18:00,19:00,
24062019,19:00,20:00,
24062019,20:00,21:00,
24062019,21:00,22:00,
24062019,22:00,23:00,
24062019,23:00,00:00,
25062019,00:00,01:00,
25062019,01:00,02:00,
25062019,02:00,03:00,
25062019,03:00,04:00,
25062019,04:00,05:00,
25062019,05:00,06:00,
25062019,06:00,07:00,
25062019,07:00,08:00,
25062019,08:00,09:00,
25062019,09:00,10:00,
25062019,10:00,11:00,
25062019,11:00,12:00,
25062019,12:00,13:00,
25062019,13:00,14:00,
25062019,14:00,15:00,
25062019,15:00,16:00,
25062019,16:00,17:00,
25062019,17:00,18:00,
25062019,18:00,19:00,
25062019,19:00,20:00,
25062019,20:00,21:00,
