Timestamp,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
2021-01-21 22:00:00,1048,940,144,0,,0,0
2021-01-21 23:00:00,895,538,145,0,,0,0
2021-01-22 00:00:00,486,477,143,0,,0,0
2021-01-22 01:00:00,475,476,142,0,,0,0
2021-01-22 02:00:00,477,473,142,0,,0,0
2021-01-22 03:00:00,474,479,143,0,,0,0
2021-01-22 04:00:00,474,475,142,0,,0,0
2021-01-22 05:00:00,472,475,142,6,,0,0
2021-01-22 06:00:00,648,653,162,168,,0,0
2021-01-22 07:00:00,556,1028,273,266,,0,0
2021-01-22 08:00:00,0,1003,280,291,,0,232
2021-01-22 09:00:00,0,1008,293,295,,28,539
2021-01-22 10:00:00,0,1015,295,296,,280,624
2021-01-22 11:00:00,0,1017,295,295,,508,623
2021-01-22 12:00:00,0,1020,296,295,,603,622
2021-01-22 13:00:00,0,1021,293,296,,616,623
2021-01-22 14:00:00,99,1020,290,295,,618,621
2021-01-22 15:00:00,561,1025,293,297,,620,621
2021-01-22 16:00:00,743,1027,297,300,,620,622
2021-01-22 17:00:00,765,1026,297,301,,620,623
2021-01-22 18:00:00,764,1028,297,303,,623,625
2021-01-22 19:00:00,776,1032,298,303,,623,624
2021-01-22 20:00:00,772,1027,294,299,,623,624
2021-01-22 21:00:00,779,1034,292,296,,625,626
2021-01-22 22:00:00,777,1029,292,296,,622,624
2021-01-22 23:00:00,776,1031,293,296,,623,625
2021-01-23 00:00:00,775,1027,293,296,,623,625
2021-01-23 01:00:00,774,1030,292,295,,623,624
2021-01-23 02:00:00,774,1030,292,297,,623,624
2021-01-23 03:00:00,774,1027,292,296,,622,625
2021-01-23 04:00:00,775,1029,292,296,,621,625
2021-01-23 05:00:00,770,1027,292,295,,623,624
2021-01-23 06:00:00,772,1027,292,294,,623,625
2021-01-23 07:00:00,778,1029,292,295,,621,626
2021-01-23 08:00:00,774,1031,295,295,,619,628
2021-01-23 09:00:00,770,1025,297,297,,622,623
2021-01-23 10:00:00,771,1027,297,298,,622,623
2021-01-23 11:00:00,771,1026,296,296,,620,622
2021-01-23 12:00:00,771,1027,293,297,,620,623
2021-01-23 13:00:00,771,1025,292,293,,621,625
2021-01-23 14:00:00,774,1029,292,293,,622,624
2021-01-23 15:00:00,774,1032,291,293,,623,626
2021-01-23 16:00:00,779,1030,293,293,,623,624
2021-01-23 17:00:00,777,1026,296,296,,623,626
2021-01-23 18:00:00,780,1035,297,300,,621,625
2021-01-23 19:00:00,781,1031,296,299,,622,627
2021-01-23 20:00:00,776,1028,297,299,,624,625
2021-01-23 21:00:00,775,1026,297,300,,622,625
2021-01-23 22:00:00,781,1036,294,297,,622,627
2021-01-23 23:00:00,780,1030,292,295,,623,628
2021-01-24 00:00:00,775,1027,291,294,,622,629
2021-01-24 01:00:00,769,1018,290,258,,618,618
2021-01-24 02:00:00,785,1035,147,145,,375,625
2021-01-24 03:00:00,785,1034,130,146,,268,547
2021-01-24 04:00:00,787,1038,0,146,,271,595
2021-01-24 05:00:00,783,1033,68,146,,271,625
2021-01-24 06:00:00,784,1035,127,145,,289,624
2021-01-24 07:00:00,785,1035,172,183,,560,622
2021-01-24 08:00:00,785,1034,287,284,,622,626
2021-01-24 09:00:00,785,1036,293,296,,624,627
2021-01-24 10:00:00,792,1030,296,297,,623,624
2021-01-24 11:00:00,969,1028,295,296,,622,626
2021-01-24 12:00:00,1037,1029,293,295,,623,625
2021-01-24 13:00:00,1037,1026,292,295,,623,626
2021-01-24 14:00:00,1037,1028,291,288,,624,625
2021-01-24 15:00:00,1039,1029,292,287,,621,624
2021-01-24 16:00:00,1039,1029,295,294,,619,626
2021-01-24 17:00:00,1038,1030,297,295,,621,626
2021-01-24 18:00:00,1039,1030,298,298,,621,626
2021-01-24 19:00:00,1040,1032,295,298,,619,627
2021-01-24 20:00:00,1044,1031,296,299,,618,627
2021-01-24 21:00:00,1041,1029,293,295,,619,628
2021-01-24 22:00:00,1043,1035,292,295,,618,626
2021-01-24 23:00:00,1041,1031,292,295,,621,626
2021-01-25 00:00:00,1044,1032,296,300,,623,626
2021-01-25 01:00:00,1038,1026,293,299,,621,625
2021-01-25 02:00:00,1041,1029,196,301,,622,626
2021-01-25 03:00:00,1039,1030,34,302,,622,626
2021-01-25 04:00:00,1037,1029,218,301,,621,625
2021-01-25 05:00:00,1041,1028,292,298,,620,623
2021-01-25 06:00:00,1040,1028,296,297,,620,624
2021-01-25 07:00:00,1036,1030,295,294,,621,625
2021-01-25 08:00:00,1041,1028,294,288,,622,624
2021-01-25 09:00:00,1038,1029,295,291,,620,626
2021-01-25 10:00:00,1041,1027,296,296,,622,625
2021-01-25 11:00:00,1039,1027,295,295,,621,625
2021-01-25 12:00:00,1038,1028,295,295,,621,624
2021-01-25 13:00:00,1037,1028,295,295,,622,625
2021-01-25 14:00:00,1039,1030,295,295,,621,625
2021-01-25 15:00:00,1037,1028,295,298,,621,624
2021-01-25 16:00:00,1023,1028,296,296,,622,622
2021-01-25 17:00:00,1016,1029,297,298,,622,628
2021-01-25 18:00:00,1021,1031,297,296,,623,625
2021-01-25 19:00:00,1020,1028,296,295,,623,625
2021-01-25 20:00:00,1020,1032,298,295,,623,626
2021-01-25 21:00:00,1021,1031,297,295,,624,626
2021-01-25 22:00:00,1022,1031,297,293,,623,625
2021-01-25 23:00:00,1018,1032,296,289,,623,626
2021-01-26 00:00:00,1017,1028,296,290,,623,625
2021-01-26 01:00:00,1018,1031,296,289,,577,624
2021-01-26 02:00:00,1018,1025,297,289,,596,625
2021-01-26 03:00:00,1032,1028,296,289,,620,623
2021-01-26 04:00:00,1040,1028,296,290,,621,624
2021-01-26 05:00:00,1037,1029,296,292,,621,621
2021-01-26 06:00:00,1038,1027,296,296,,620,626
2021-01-26 07:00:00,1039,1030,298,295,,621,625
2021-01-26 08:00:00,1037,1027,298,295,,620,623
2021-01-26 09:00:00,1039,1028,298,294,,620,624
2021-01-26 10:00:00,1037,1027,298,295,,619,624
2021-01-26 11:00:00,1038,1028,298,296,,602,625
2021-01-26 12:00:00,1038,1027,297,294,,582,623
2021-01-26 13:00:00,1039,1026,297,294,,582,626
2021-01-26 14:00:00,1036,1029,296,294,,582,625
2021-01-26 15:00:00,1037,1027,294,292,,581,624
2021-01-26 16:00:00,1038,1030,296,294,,582,626
2021-01-26 17:00:00,1038,1030,298,296,,581,624
2021-01-26 18:00:00,1040,1029,298,297,,583,626
2021-01-26 19:00:00,1041,1031,298,296,,582,627
2021-01-26 20:00:00,1040,1030,296,294,,583,627
2021-01-26 21:00:00,1040,1031,293,291,,583,626
2021-01-26 22:00:00,1043,1032,293,289,,584,627
2021-01-26 23:00:00,1042,1031,294,287,,621,627
2021-01-27 00:00:00,1039,1025,294,286,,621,625
2021-01-27 01:00:00,1038,1028,294,287,,622,627
2021-01-27 02:00:00,1041,1028,293,287,,622,627
2021-01-27 03:00:00,1039,1029,293,286,,620,625
2021-01-27 04:00:00,1037,1028,294,287,,622,627
2021-01-27 05:00:00,1027,1028,298,292,,621,625
2021-01-27 06:00:00,1031,1025,298,297,,622,626
2021-01-27 07:00:00,1030,1029,298,296,,623,626
2021-01-27 08:00:00,1029,1028,296,296,,623,626
2021-01-27 09:00:00,1026,1026,292,293,,621,624
2021-01-27 10:00:00,1031,1028,293,292,,621,624
2021-01-27 11:00:00,1028,1028,293,292,,621,625
2021-01-27 12:00:00,1025,1028,292,293,,621,625
2021-01-27 13:00:00,1025,1026,296,294,,623,625
2021-01-27 14:00:00,1021,1031,299,296,,622,627
2021-01-27 15:00:00,1015,1031,299,297,,622,625
2021-01-27 16:00:00,988,1030,300,291,,623,627
2021-01-27 17:00:00,935,1026,299,290,,624,586
2021-01-27 18:00:00,872,1030,296,290,,623,586
2021-01-27 19:00:00,895,1031,294,288,,622,625
2021-01-27 20:00:00,1034,1030,294,291,,622,627
2021-01-27 21:00:00,1040,1028,293,290,,622,625
2021-01-27 22:00:00,1041,1032,294,291,,623,552
2021-01-27 23:00:00,1039,1031,294,291,,623,328
2021-01-28 00:00:00,1029,1027,293,290,,620,540
2021-01-28 01:00:00,1029,1027,293,290,,621,626
2021-01-28 02:00:00,1030,1026,293,290,,621,625
2021-01-28 03:00:00,1028,1029,293,291,,621,626
2021-01-28 04:00:00,1030,1028,293,292,,623,626
2021-01-28 05:00:00,1041,1028,293,292,,621,624
2021-01-28 06:00:00,1042,1029,292,292,,621,625
2021-01-28 07:00:00,1043,1029,295,296,,621,624
2021-01-28 08:00:00,1042,1027,299,299,,621,625
2021-01-28 09:00:00,1041,1027,298,299,,621,625
2021-01-28 10:00:00,1043,1029,298,297,,620,625
2021-01-28 11:00:00,1042,1027,298,298,,621,625
2021-01-28 12:00:00,1040,1027,293,292,,620,624
2021-01-28 13:00:00,1038,1024,293,292,,622,625
2021-01-28 14:00:00,532,1029,295,294,,623,631
2021-01-28 15:00:00,0,1014,293,292,,619,624
2021-01-28 16:00:00,0,1012,298,292,,618,625
2021-01-28 17:00:00,0,1018,298,292,,617,624
2021-01-28 18:00:00,0,1024,298,292,,620,610
2021-01-28 19:00:00,0,1025,299,294,,626,104
2021-01-28 20:00:00,0,1019,294,292,,621,0
2021-01-28 21:00:00,0,1020,294,294,,621,0
2021-01-28 22:00:00,0,1023,293,292,,622,0
2021-01-28 23:00:00,444,1021,294,290,,619,0
2021-01-29 00:00:00,462,1024,293,295,,619,0
2021-01-29 01:00:00,468,1019,293,295,,618,0
2021-01-29 02:00:00,540,1027,229,185,,436,0
2021-01-29 03:00:00,729,1024,204,140,,304,0
2021-01-29 04:00:00,745,1021,228,189,,342,0
2021-01-29 05:00:00,804,1018,293,297,,596,0
2021-01-29 06:00:00,991,1017,295,299,,619,0
2021-01-29 07:00:00,1043,1000,296,299,,617,0
2021-01-29 08:00:00,1046,1019,298,301,,619,0
2021-01-29 09:00:00,1039,1025,297,295,,618,0
2021-01-29 10:00:00,1038,1025,296,292,,617,0
2021-01-29 11:00:00,1038,1026,295,292,,618,0
2021-01-29 12:00:00,1037,1024,296,292,,618,0
2021-01-29 13:00:00,1040,1026,295,291,,618,0
2021-01-29 14:00:00,1041,1025,295,291,,616,0
2021-01-29 15:00:00,1042,1020,295,292,,613,0
2021-01-29 16:00:00,1042,1025,300,291,,616,0
2021-01-29 17:00:00,1044,1024,298,292,,616,0
2021-01-29 18:00:00,1047,1024,299,295,,619,0
2021-01-29 19:00:00,1044,1030,297,296,,619,0
2021-01-29 20:00:00,1046,1028,297,295,,618,0
2021-01-29 21:00:00,1048,1027,295,294,,619,0
2021-01-29 22:00:00,1048,1031,299,295,,620,0
2021-01-29 23:00:00,1046,1027,298,288,,619,0
2021-01-30 00:00:00,1049,1033,242,220,,549,0
2021-01-30 01:00:00,1046,1028,144,141,,290,0
2021-01-30 02:00:00,1046,1030,142,141,,266,0
2021-01-30 03:00:00,1044,1028,156,150,,268,0
2021-01-30 04:00:00,1048,1029,240,211,,288,0
2021-01-30 05:00:00,1048,1030,232,212,,323,0
2021-01-30 06:00:00,1046,1026,257,226,,371,0
2021-01-30 07:00:00,1048,1028,297,283,,577,0
2021-01-30 08:00:00,1050,1026,299,297,,617,0
2021-01-30 09:00:00,1050,1028,298,297,,618,0
2021-01-30 10:00:00,1048,1027,298,298,,619,0
2021-01-30 11:00:00,1050,1029,297,296,,618,0
2021-01-30 12:00:00,1047,1029,298,293,,617,0
2021-01-30 13:00:00,1049,1030,299,291,,616,0
2021-01-30 14:00:00,1047,1026,298,291,,617,0
2021-01-30 15:00:00,1044,1029,298,294,,618,0
2021-01-30 16:00:00,1045,1029,297,296,,617,0
2021-01-30 17:00:00,1046,1029,298,295,,618,0
2021-01-30 18:00:00,1050,1029,298,297,,619,0
2021-01-30 19:00:00,1047,1031,298,298,,619,0
2021-01-30 20:00:00,1050,1031,299,296,,620,0
2021-01-30 21:00:00,1049,1031,298,294,,618,0
2021-01-30 22:00:00,1050,1032,298,293,,620,0
2021-01-30 23:00:00,1048,1032,300,294,,620,0
2021-01-31 00:00:00,1051,1031,298,273,,613,0
2021-01-31 01:00:00,1044,1028,295,272,,603,0
2021-01-31 02:00:00,1050,1032,233,218,,528,0
2021-01-31 03:00:00,1052,1033,153,145,,300,0
2021-01-31 04:00:00,1047,1029,152,145,,283,0
2021-01-31 05:00:00,1050,1030,151,147,,295,0
2021-01-31 06:00:00,1047,1026,229,224,,485,0
2021-01-31 07:00:00,1047,1029,297,291,,617,0
2021-01-31 08:00:00,1048,1029,295,297,,618,0
2021-01-31 09:00:00,1050,1029,295,296,,614,0
2021-01-31 10:00:00,1048,1026,296,298,,623,0
2021-01-31 11:00:00,1045,1029,295,296,,617,0
2021-01-31 12:00:00,1048,1032,295,292,,618,0
2021-01-31 13:00:00,1046,1028,296,293,,619,0
2021-01-31 14:00:00,1046,1030,295,292,,619,0
2021-01-31 15:00:00,1043,1032,296,292,,618,0
2021-01-31 16:00:00,1044,1028,296,295,,619,0
2021-01-31 17:00:00,1044,1029,295,300,,618,0
2021-01-31 18:00:00,1047,1031,296,301,,620,0
2021-01-31 19:00:00,1046,1028,297,301,,621,0
2021-01-31 20:00:00,1048,1026,297,299,,621,0
2021-01-31 21:00:00,1045,1033,297,298,,621,0
2021-01-31 22:00:00,1049,1029,296,298,,620,0
2021-01-31 23:00:00,1047,1034,297,294,,620,0
2021-02-01 00:00:00,1047,1031,297,240,,569,0
2021-02-01 01:00:00,1048,1030,296,172,,323,0
2021-02-01 02:00:00,1048,1028,267,167,,297,0
2021-02-01 03:00:00,1042,1033,164,151,,274,0
2021-02-01 04:00:00,1044,1028,262,164,,326,0
2021-02-01 05:00:00,1043,1026,298,264,,580,0
2021-02-01 06:00:00,1045,1029,294,297,,620,0
2021-02-01 07:00:00,1043,1028,295,300,,620,0
2021-02-01 08:00:00,1045,1024,296,298,,620,0
2021-02-01 09:00:00,1042,1030,295,299,,621,0
2021-02-01 10:00:00,1041,1028,295,297,,621,0
2021-02-01 11:00:00,1041,1029,295,297,,619,0
2021-02-01 12:00:00,1043,1028,295,297,,619,0
2021-02-01 13:00:00,1040,1032,296,297,,619,0
2021-02-01 14:00:00,1039,1030,296,301,,618,0
2021-02-01 15:00:00,1040,1024,295,303,,617,0
2021-02-01 16:00:00,1038,1021,296,302,,617,0
2021-02-01 17:00:00,1041,1030,296,302,,618,0
2021-02-01 18:00:00,1036,1032,296,304,,618,0
2021-02-01 19:00:00,563,1033,296,304,,623,0
2021-02-01 20:00:00,812,1024,296,299,,618,0
2021-02-01 21:00:00,1044,1033,297,300,,619,0
2021-02-01 22:00:00,1048,1031,297,301,,619,0
2021-02-01 23:00:00,1046,1033,296,300,,619,0
2021-02-02 00:00:00,1048,1030,297,299,,618,0
2021-02-02 01:00:00,1047,1026,297,300,,616,0
2021-02-02 02:00:00,1047,1029,297,301,,618,0
2021-02-02 03:00:00,1048,1029,297,300,,616,0
2021-02-02 04:00:00,1045,1028,296,301,,617,0
2021-02-02 05:00:00,1045,1026,296,301,,617,0
2021-02-02 06:00:00,1049,1030,297,299,,616,0
2021-02-02 07:00:00,1044,1028,296,299,,617,0
2021-02-02 08:00:00,1046,1028,296,300,,617,0
2021-02-02 09:00:00,1046,1029,296,299,,616,0
2021-02-02 10:00:00,1042,1025,297,300,,617,0
2021-02-02 11:00:00,1038,1026,297,299,,617,0
2021-02-02 12:00:00,1041,1024,296,298,,616,0
2021-02-02 13:00:00,1039,1021,297,300,,617,0
2021-02-02 14:00:00,1037,1022,297,299,,615,0
2021-02-02 15:00:00,1037,1019,297,298,,615,0
2021-02-02 16:00:00,1032,1018,297,302,,615,0
2021-02-02 17:00:00,1030,1019,297,301,,614,0
2021-02-02 18:00:00,1032,1019,297,303,,617,0
2021-02-02 19:00:00,1031,1019,297,302,,616,0
2021-02-02 20:00:00,1034,1023,297,299,,616,0
2021-02-02 21:00:00,1034,1025,297,298,,617,0
2021-02-02 22:00:00,1036,1024,292,281,,610,0
2021-02-02 23:00:00,1044,1027,217,207,,398,0
2021-02-03 00:00:00,1043,926,146,139,,270,0
2021-02-03 01:00:00,1004,645,144,139,,268,0
2021-02-03 02:00:00,989,597,145,135,,268,0
2021-02-03 03:00:00,989,602,144,136,,268,0
2021-02-03 04:00:00,1016,617,144,135,,265,0
2021-02-03 05:00:00,1034,748,144,134,,267,0
2021-02-03 06:00:00,1028,1012,169,168,,330,46
2021-02-03 07:00:00,1028,1015,287,291,,569,262
2021-02-03 08:00:00,1029,1018,296,301,,614,504
2021-02-03 09:00:00,1033,1021,299,302,,617,354
2021-02-03 10:00:00,1032,1018,296,301,,615,0
2021-02-03 11:00:00,1028,1018,295,300,,616,0
2021-02-03 12:00:00,1027,1013,295,296,,614,0
2021-02-03 13:00:00,1030,1014,295,296,,616,0
2021-02-03 14:00:00,1023,1011,295,296,,614,0
2021-02-03 15:00:00,1027,1015,295,297,,614,0
2021-02-03 16:00:00,1027,1015,295,297,,613,0
2021-02-03 17:00:00,1028,1019,295,297,,613,0
2021-02-03 18:00:00,1030,1018,297,298,,617,0
2021-02-03 19:00:00,1027,1019,296,298,,615,0
2021-02-03 20:00:00,1032,1023,254,258,,582,0
2021-02-03 21:00:00,1038,1030,149,145,,344,0
2021-02-03 22:00:00,1039,1025,145,138,,266,0
2021-02-03 23:00:00,997,987,160,139,,269,0
2021-02-04 00:00:00,711,690,179,139,,271,0
2021-02-04 01:00:00,589,518,182,139,,276,0
2021-02-04 02:00:00,471,476,184,139,,277,0
2021-02-04 03:00:00,482,480,184,138,,278,0
2021-02-04 04:00:00,607,538,183,138,,276,0
2021-02-04 05:00:00,919,841,186,141,,280,0
2021-02-04 06:00:00,1037,1020,263,251,,514,0
2021-02-04 07:00:00,1038,1026,285,301,,619,0
2021-02-04 08:00:00,1041,1023,286,303,,620,0
2021-02-04 09:00:00,1043,1023,285,301,,616,0
2021-02-04 10:00:00,1036,1024,286,295,,615,0
2021-02-04 11:00:00,1041,1020,287,298,,615,0
2021-02-04 12:00:00,1037,1022,286,297,,615,0
2021-02-04 13:00:00,1041,1018,286,297,,614,0
2021-02-04 14:00:00,1043,1027,288,297,,615,0
2021-02-04 15:00:00,1042,1022,287,300,,615,0
2021-02-04 16:00:00,1043,1018,287,301,,615,0
2021-02-04 17:00:00,1044,1022,292,294,,617,0
2021-02-04 18:00:00,1043,1024,298,290,,616,0
2021-02-04 19:00:00,1045,1021,295,294,,618,0
2021-02-04 20:00:00,1046,1023,288,300,,617,0
2021-02-04 21:00:00,1044,1023,288,300,,617,0
2021-02-04 22:00:00,1044,1024,287,296,,616,0
2021-02-04 23:00:00,1047,1029,281,200,,612,0
2021-02-05 00:00:00,1048,1024,159,139,,359,0
2021-02-05 01:00:00,1043,1023,147,139,,274,0
2021-02-05 02:00:00,1046,1028,147,139,,281,0
2021-02-05 03:00:00,1043,1022,147,138,,277,0
2021-02-05 04:00:00,1042,1021,147,140,,281,0
2021-02-05 05:00:00,1043,1020,153,146,,286,0
2021-02-05 06:00:00,1038,1024,266,263,,540,0
2021-02-05 07:00:00,1042,1023,297,299,,619,0
2021-02-05 08:00:00,1039,1026,297,300,,622,0
2021-02-05 09:00:00,1045,1027,296,297,,621,0
2021-02-05 10:00:00,1047,1022,290,297,,624,0
2021-02-05 11:00:00,1042,1023,287,298,,617,0
2021-02-05 12:00:00,1045,1019,287,298,,617,0
2021-02-05 13:00:00,1040,1015,287,269,,614,0
2021-02-05 14:00:00,1041,1021,287,143,,534,0
2021-02-05 15:00:00,1040,1015,288,143,,614,0
2021-02-05 16:00:00,1039,1014,252,140,,615,0
2021-02-05 17:00:00,1041,1022,187,140,,616,0
2021-02-05 18:00:00,1045,1020,190,143,,618,0
2021-02-05 19:00:00,1047,1020,277,240,,615,0
2021-02-05 20:00:00,1050,1032,258,267,,588,0
2021-02-05 21:00:00,1050,1004,187,179,,407,0
2021-02-05 22:00:00,1057,620,187,141,,284,0
2021-02-05 23:00:00,1061,54,175,128,,283,0
2021-02-06 00:00:00,1036,0,0,0,,283,0
2021-02-06 01:00:00,1033,0,0,0,,281,0
2021-02-06 02:00:00,834,0,0,0,,286,0
2021-02-06 03:00:00,486,0,0,0,,272,0
2021-02-06 04:00:00,475,0,0,0,,265,0
2021-02-06 05:00:00,474,0,0,0,,265,0
2021-02-06 06:00:00,531,0,0,0,,271,0
2021-02-06 07:00:00,596,0,0,0,,274,0
2021-02-06 08:00:00,980,0,0,0,,263,0
2021-02-06 09:00:00,1033,0,0,0,,264,0
2021-02-06 10:00:00,1038,0,0,0,,265,0
2021-02-06 11:00:00,1037,0,0,0,,264,0
2021-02-06 12:00:00,1033,0,0,0,,264,0
2021-02-06 13:00:00,1041,0,0,0,,264,0
2021-02-06 14:00:00,1038,0,100,0,,264,0
2021-02-06 15:00:00,1046,0,152,0,,266,0
2021-02-06 16:00:00,1043,0,147,0,,268,0
2021-02-06 17:00:00,1036,0,147,0,,267,0
2021-02-06 18:00:00,827,0,148,0,,271,0
2021-02-06 19:00:00,499,0,148,0,,269,0
2021-02-06 20:00:00,509,0,148,0,,267,0
2021-02-06 21:00:00,490,0,147,0,,271,0
2021-02-06 22:00:00,478,0,147,0,,267,0
2021-02-06 23:00:00,482,0,147,0,,267,0
2021-02-07 00:00:00,477,0,146,0,,267,0
2021-02-07 01:00:00,472,0,146,0,,268,0
2021-02-07 02:00:00,475,0,145,0,,265,0
2021-02-07 03:00:00,475,0,145,0,,266,0
2021-02-07 04:00:00,470,0,146,0,,266,0
2021-02-07 05:00:00,477,0,146,0,,265,0
2021-02-07 06:00:00,482,0,145,0,,266,0
2021-02-07 07:00:00,478,0,145,0,,267,0
2021-02-07 08:00:00,480,0,147,0,,266,0
2021-02-07 09:00:00,477,0,147,0,,266,0
2021-02-07 10:00:00,478,0,146,0,,266,0
2021-02-07 11:00:00,481,0,146,0,,265,0
2021-02-07 12:00:00,478,0,147,0,,266,0
2021-02-07 13:00:00,486,0,44,0,,264,0
2021-02-07 14:00:00,484,0,0,0,,264,0
2021-02-07 15:00:00,484,0,0,0,,262,0
2021-02-07 16:00:00,676,0,0,0,,262,0
2021-02-07 17:00:00,1033,0,0,0,,264,0
2021-02-07 18:00:00,1042,0,0,0,,266,0
2021-02-07 19:00:00,1045,0,0,0,,281,0
2021-02-07 20:00:00,987,0,0,0,,266,0
2021-02-07 21:00:00,611,0,0,0,,269,0
2021-02-07 22:00:00,476,0,0,0,,266,0
2021-02-07 23:00:00,477,0,0,0,,266,0
2021-02-08 00:00:00,719,0,0,0,,262,0
2021-02-08 01:00:00,969,0,0,0,,263,0
2021-02-08 02:00:00,1026,0,0,0,,264,0
2021-02-08 03:00:00,1035,0,0,0,,262,0
2021-02-08 04:00:00,1023,0,0,0,,262,0
2021-02-08 05:00:00,1022,0,171,0,,279,0
2021-02-08 06:00:00,1027,104,282,0,,534,0
2021-02-08 07:00:00,1026,511,284,0,,616,0
2021-02-08 08:00:00,1025,808,290,16,,618,97
2021-02-08 09:00:00,1027,946,295,185,,622,371
2021-02-08 10:00:00,1026,985,297,282,,623,602
2021-02-08 11:00:00,1030,994,299,292,,619,600
2021-02-08 12:00:00,1032,1029,299,294,,622,367
2021-02-08 13:00:00,1030,1020,298,292,,620,10
2021-02-08 14:00:00,1026,1022,297,292,,619,318
2021-02-08 15:00:00,1028,1025,297,295,,619,530
2021-02-08 16:00:00,1029,1019,299,297,,620,618
2021-02-08 17:00:00,1031,1021,298,298,,623,625
2021-02-08 18:00:00,1030,1028,297,297,,624,620
2021-02-08 19:00:00,1032,1026,299,295,,625,625
2021-02-08 20:00:00,1031,1025,297,292,,622,622
2021-02-08 21:00:00,1034,1026,298,290,,621,626
2021-02-08 22:00:00,1036,1025,298,289,,619,626
2021-02-08 23:00:00,1034,1023,299,291,,615,605
2021-02-09 00:00:00,1034,1031,299,290,,553,80
2021-02-09 01:00:00,1034,1023,297,288,,551,0
2021-02-09 02:00:00,1033,1022,298,289,,553,0
2021-02-09 03:00:00,1032,1020,298,289,,593,0
2021-02-09 04:00:00,1033,1021,298,289,,616,0
2021-02-09 05:00:00,1037,1021,298,289,,616,0
2021-02-09 06:00:00,1035,1025,296,288,,616,0
2021-02-09 07:00:00,1036,1030,297,294,,617,0
2021-02-09 08:00:00,1037,1023,297,298,,623,0
2021-02-09 09:00:00,1036,1020,298,298,,623,0
2021-02-09 10:00:00,1037,1022,297,295,,625,0
2021-02-09 11:00:00,1038,1019,298,298,,623,0
2021-02-09 12:00:00,1038,1016,298,295,,617,0
2021-02-09 13:00:00,1038,1015,297,294,,619,0
2021-02-09 14:00:00,1042,1016,298,293,,618,0
2021-02-09 15:00:00,1039,1015,298,294,,618,0
2021-02-09 16:00:00,1038,1017,298,294,,621,0
2021-02-09 17:00:00,1039,1014,297,287,,626,0
2021-02-09 18:00:00,1042,1014,297,287,,624,0
2021-02-09 19:00:00,1039,1015,298,284,,625,0
2021-02-09 20:00:00,1042,1017,298,285,,618,0
2021-02-09 21:00:00,1042,1016,297,289,,618,0
2021-02-09 22:00:00,1045,1017,298,286,,619,0
2021-02-09 23:00:00,1043,1018,297,287,,618,0
2021-02-10 00:00:00,1040,1032,298,288,,617,0
2021-02-10 01:00:00,1036,1028,298,291,,617,0
2021-02-10 02:00:00,1042,1022,296,290,,617,0
2021-02-10 03:00:00,1041,1022,297,290,,616,0
2021-02-10 04:00:00,1038,1023,296,290,,616,0
2021-02-10 05:00:00,1039,1029,297,290,,618,0
2021-02-10 06:00:00,1041,1028,297,290,,616,0
2021-02-10 07:00:00,1043,1027,296,289,,617,0
2021-02-10 08:00:00,1040,1029,297,289,,624,0
2021-02-10 09:00:00,1042,1025,296,288,,626,0
2021-02-10 10:00:00,1042,1029,296,290,,626,0
2021-02-10 11:00:00,1042,1030,296,289,,620,0
2021-02-10 12:00:00,1039,1026,297,290,,618,0
2021-02-10 13:00:00,1044,1027,296,288,,616,0
2021-02-10 14:00:00,1040,1021,296,287,,616,0
2021-02-10 15:00:00,1042,1022,296,290,,616,0
2021-02-10 16:00:00,1045,1029,297,289,,617,0
2021-02-10 17:00:00,1042,1027,296,285,,628,0
2021-02-10 18:00:00,1045,1023,296,284,,628,0
2021-02-10 19:00:00,1041,1025,296,289,,626,0
2021-02-10 20:00:00,1047,1029,297,296,,617,0
2021-02-10 21:00:00,1045,1023,297,290,,618,0
2021-02-10 22:00:00,1043,1025,297,290,,616,0
2021-02-10 23:00:00,1048,1031,296,291,,618,0
2021-02-11 00:00:00,1044,1024,296,293,,615,0
2021-02-11 01:00:00,1044,1030,296,294,,616,0
2021-02-11 02:00:00,1045,1024,296,292,,615,0
2021-02-11 03:00:00,1044,1020,296,292,,615,0
2021-02-11 04:00:00,1044,1024,296,293,,613,0
2021-02-11 05:00:00,1047,1023,296,293,,615,0
2021-02-11 06:00:00,1050,1026,296,291,,615,0
2021-02-11 07:00:00,1041,1020,296,288,,625,0
2021-02-11 08:00:00,1049,1024,296,283,,624,0
2021-02-11 09:00:00,1046,1020,296,282,,625,0
2021-02-11 10:00:00,1050,1023,296,297,,621,0
2021-02-11 11:00:00,1048,1027,297,297,,617,0
2021-02-11 12:00:00,1049,1029,296,294,,617,0
2021-02-11 13:00:00,1048,1027,297,294,,617,0
2021-02-11 14:00:00,1047,1029,297,293,,614,0
2021-02-11 15:00:00,1047,1027,296,294,,608,0
2021-02-11 16:00:00,1050,1028,297,299,,144,0
2021-02-11 17:00:00,1048,1028,294,296,,0,0
2021-02-11 18:00:00,1045,1026,294,295,,0,0
2021-02-11 19:00:00,1048,1025,294,295,,0,0
2021-02-11 20:00:00,1045,1018,295,294,,0,0
