Date;Start;End;Generation_DE G [MW] Original resolutions;Generation_DE F [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE Neurath C [MW] Original resolutions;Generation_DE Neurath D [MW] Original resolutions;Generation_DE Neurath E [MW] Original resolutions
23.03.2021;12:00;13:00;1.015;1.010;295;292;-;624;565
23.03.2021;13:00;14:00;1.016;1.011;294;290;-;620;467
23.03.2021;14:00;15:00;954;1.003;294;290;-;623;451
23.03.2021;15:00;16:00;859;1.012;293;290;-;621;421
23.03.2021;16:00;17:00;995;1.005;294;291;-;619;521
23.03.2021;17:00;18:00;1.015;1.008;295;295;-;588;623
23.03.2021;18:00;19:00;1.015;1.007;294;298;-;620;629
23.03.2021;19:00;20:00;1.015;1.008;294;297;-;622;630
23.03.2021;20:00;21:00;1.012;1.013;296;297;-;621;629
23.03.2021;21:00;22:00;1.014;1.007;295;295;-;622;631
23.03.2021;22:00;23:00;1.012;1.003;294;294;-;621;630
23.03.2021;23:00;00:00;1.017;1.009;295;287;-;617;630
24.03.2021;00:00;01:00;1.015;1.012;167;182;-;411;628
24.03.2021;01:00;02:00;1.016;1.010;148;147;-;266;625
24.03.2021;02:00;03:00;1.013;1.011;148;146;-;268;626
24.03.2021;03:00;04:00;1.015;1.009;147;146;-;272;626
24.03.2021;04:00;05:00;1.016;1.012;164;161;-;302;624
24.03.2021;05:00;06:00;1.020;1.004;280;280;-;582;620
24.03.2021;06:00;07:00;1.014;1.010;294;298;-;622;626
24.03.2021;07:00;08:00;1.017;1.013;296;298;-;620;623
24.03.2021;08:00;09:00;1.015;1.009;293;295;-;621;625
24.03.2021;09:00;10:00;1.019;1.014;210;219;-;482;623
24.03.2021;10:00;11:00;1.021;1.009;148;146;-;275;388
24.03.2021;11:00;12:00;1.020;1.009;147;145;-;270;375
24.03.2021;12:00;13:00;1.020;1.005;147;145;-;271;314
24.03.2021;13:00;14:00;1.018;1.003;147;145;-;270;282
24.03.2021;14:00;15:00;1.017;1.004;147;144;-;270;271
24.03.2021;15:00;16:00;1.009;1.000;151;148;-;310;301
24.03.2021;16:00;17:00;1.008;993;220;224;-;514;576
24.03.2021;17:00;18:00;1.010;999;297;302;-;617;627
24.03.2021;18:00;19:00;1.017;1.011;299;304;-;620;328
24.03.2021;19:00;20:00;1.012;1.004;297;301;-;616;0
24.03.2021;20:00;21:00;1.016;1.004;296;299;-;618;0
24.03.2021;21:00;22:00;1.014;1.003;298;299;-;619;0
24.03.2021;22:00;23:00;1.014;1.004;299;299;-;619;0
24.03.2021;23:00;00:00;1.008;1.003;300;298;-;620;0
25.03.2021;00:00;01:00;1.012;978;299;301;-;621;0
25.03.2021;01:00;02:00;1.014;880;300;299;-;621;0
25.03.2021;02:00;03:00;1.015;938;299;302;-;619;0
25.03.2021;03:00;04:00;1.004;1.007;300;300;-;621;0
25.03.2021;04:00;05:00;1.018;1.004;298;301;-;619;0
25.03.2021;05:00;06:00;1.018;1.008;299;301;-;620;0
25.03.2021;06:00;07:00;1.017;1.010;298;301;-;626;0
25.03.2021;07:00;08:00;1.011;1.014;299;300;-;623;0
25.03.2021;08:00;09:00;1.015;1.012;299;300;-;621;0
25.03.2021;09:00;10:00;1.007;1.006;298;299;-;616;0
25.03.2021;10:00;11:00;1.008;1.009;299;256;-;610;0
25.03.2021;11:00;12:00;973;1.004;300;246;-;606;0
25.03.2021;12:00;13:00;882;1.010;298;239;-;561;0
25.03.2021;13:00;14:00;772;1.006;299;240;-;553;0
25.03.2021;14:00;15:00;685;1.007;299;240;-;548;0
25.03.2021;15:00;16:00;591;1.000;298;265;-;599;0
25.03.2021;16:00;17:00;540;999;299;298;-;610;0
25.03.2021;17:00;18:00;473;1.000;299;299;-;610;0
25.03.2021;18:00;19:00;408;1.007;299;299;-;612;0
25.03.2021;19:00;20:00;388;1.002;299;300;-;610;0
25.03.2021;20:00;21:00;386;945;298;300;-;611;0
25.03.2021;21:00;22:00;387;945;299;300;-;613;0
25.03.2021;22:00;23:00;10;954;300;299;-;616;0
25.03.2021;23:00;00:00;0;923;300;240;-;613;0
26.03.2021;00:00;01:00;0;981;289;31;-;616;0
26.03.2021;01:00;02:00;0;998;188;0;-;606;0
26.03.2021;02:00;03:00;0;989;177;0;-;452;0
26.03.2021;03:00;04:00;0;995;176;0;-;441;0
26.03.2021;04:00;05:00;0;998;186;0;-;467;0
26.03.2021;05:00;06:00;0;1.001;289;0;-;611;0
26.03.2021;06:00;07:00;0;1.007;297;0;-;613;0
26.03.2021;07:00;08:00;0;1.006;298;0;-;613;0
26.03.2021;08:00;09:00;0;1.005;298;0;-;600;0
26.03.2021;09:00;10:00;0;1.016;198;0;-;260;0
26.03.2021;10:00;11:00;0;971;142;0;-;0;0
26.03.2021;11:00;12:00;0;562;145;0;-;0;0
26.03.2021;12:00;13:00;0;490;144;0;-;0;0
26.03.2021;13:00;14:00;0;493;143;0;-;0;0
26.03.2021;14:00;15:00;0;652;154;0;-;0;0
26.03.2021;15:00;16:00;0;845;171;0;-;0;0
26.03.2021;16:00;17:00;0;996;202;0;-;0;0
26.03.2021;17:00;18:00;0;995;290;0;-;0;0
26.03.2021;18:00;19:00;0;998;290;0;-;0;0
26.03.2021;19:00;20:00;0;999;289;0;-;0;0
26.03.2021;20:00;21:00;0;1.002;275;0;-;0;0
26.03.2021;21:00;22:00;0;998;276;0;-;0;0
26.03.2021;22:00;23:00;0;1.001;275;0;-;0;0
26.03.2021;23:00;00:00;0;997;203;0;-;0;0
27.03.2021;00:00;01:00;0;982;187;0;-;0;0
27.03.2021;01:00;02:00;0;676;176;0;-;0;0
27.03.2021;02:00;03:00;0;485;172;0;-;0;0
27.03.2021;03:00;04:00;0;490;174;0;-;0;0
27.03.2021;04:00;05:00;0;492;127;0;-;0;0
27.03.2021;05:00;06:00;0;490;0;0;-;0;0
27.03.2021;06:00;07:00;0;482;122;0;-;0;0
27.03.2021;07:00;08:00;0;484;173;0;-;0;0
27.03.2021;08:00;09:00;0;488;172;0;-;0;0
27.03.2021;09:00;10:00;0;488;172;0;-;0;0
27.03.2021;10:00;11:00;0;495;159;0;-;0;0
27.03.2021;11:00;12:00;0;494;0;0;-;0;0
27.03.2021;12:00;13:00;0;495;0;0;-;0;0
27.03.2021;13:00;14:00;0;497;0;0;-;0;0
27.03.2021;14:00;15:00;0;491;37;0;-;0;0
27.03.2021;15:00;16:00;0;489;156;0;-;0;0
27.03.2021;16:00;17:00;0;717;171;0;-;0;0
27.03.2021;17:00;18:00;0;1.009;255;0;-;0;0
27.03.2021;18:00;19:00;0;1.008;293;0;-;0;0
27.03.2021;19:00;20:00;0;1.010;286;0;-;0;0
27.03.2021;20:00;21:00;0;1.006;292;0;-;0;0
27.03.2021;21:00;22:00;0;1.007;284;0;-;0;0
27.03.2021;22:00;23:00;0;1.007;222;0;-;0;0
27.03.2021;23:00;00:00;0;1.006;173;0;-;0;0
28.03.2021;00:00;01:00;0;990;172;0;-;0;0
28.03.2021;01:00;02:00;0;945;172;0;-;0;0
28.03.2021;03:00;04:00;0;780;173;0;-;0;0
28.03.2021;04:00;05:00;0;668;173;0;-;0;0
28.03.2021;05:00;06:00;0;513;172;0;-;0;0
28.03.2021;06:00;07:00;0;486;171;0;-;0;0
28.03.2021;07:00;08:00;0;487;171;0;-;0;0
28.03.2021;08:00;09:00;0;488;172;0;-;0;0
28.03.2021;09:00;10:00;0;485;171;0;-;0;0
28.03.2021;10:00;11:00;0;487;172;0;-;0;0
28.03.2021;11:00;12:00;0;491;174;0;-;0;0
28.03.2021;12:00;13:00;0;504;75;0;-;0;0
28.03.2021;13:00;14:00;0;501;0;0;-;0;0
28.03.2021;14:00;15:00;0;503;0;0;-;0;0
28.03.2021;15:00;16:00;0;501;0;0;-;0;0
28.03.2021;16:00;17:00;0;488;127;0;-;0;0
28.03.2021;17:00;18:00;0;490;173;0;-;0;0
28.03.2021;18:00;19:00;0;767;201;0;-;0;0
28.03.2021;19:00;20:00;0;1.012;294;0;-;0;0
28.03.2021;20:00;21:00;0;1.007;295;0;-;0;0
28.03.2021;21:00;22:00;0;1.012;295;0;-;0;0
28.03.2021;22:00;23:00;0;1.005;296;0;-;0;0
28.03.2021;23:00;00:00;0;1.002;214;0;-;0;0
29.03.2021;00:00;01:00;0;869;172;0;-;0;0
29.03.2021;01:00;02:00;0;854;172;0;-;0;0
29.03.2021;02:00;03:00;0;861;173;0;-;0;0
29.03.2021;03:00;04:00;0;931;171;0;-;0;0
29.03.2021;04:00;05:00;0;1.007;171;0;-;0;0
29.03.2021;05:00;06:00;0;1.011;200;0;-;0;0
29.03.2021;06:00;07:00;0;1.009;292;0;-;0;0
29.03.2021;07:00;08:00;0;1.008;292;0;-;0;0
29.03.2021;08:00;09:00;0;1.002;276;0;-;0;0
29.03.2021;09:00;10:00;0;1.004;275;0;-;0;0
29.03.2021;10:00;11:00;0;1.005;194;0;-;0;0
29.03.2021;11:00;12:00;0;959;189;0;-;0;0
29.03.2021;12:00;13:00;0;545;175;0;-;0;0
29.03.2021;13:00;14:00;0;490;173;0;-;0;0
29.03.2021;14:00;15:00;0;485;173;0;-;0;0
29.03.2021;15:00;16:00;0;487;174;0;-;0;0
29.03.2021;16:00;17:00;0;609;171;0;-;0;0
29.03.2021;17:00;18:00;0;926;181;0;-;0;0
29.03.2021;18:00;19:00;0;992;282;0;-;0;0
29.03.2021;19:00;20:00;0;998;294;0;-;0;0
29.03.2021;20:00;21:00;0;998;294;0;-;0;0
29.03.2021;21:00;22:00;0;1.007;294;0;-;0;0
29.03.2021;22:00;23:00;0;1.003;291;0;-;0;0
29.03.2021;23:00;00:00;0;1.006;295;0;-;0;0
30.03.2021;00:00;01:00;0;1.002;295;0;-;0;0
30.03.2021;01:00;02:00;0;1.001;295;0;-;0;0
30.03.2021;02:00;03:00;0;998;294;0;-;0;0
30.03.2021;03:00;04:00;0;1.003;211;0;-;0;0
30.03.2021;04:00;05:00;0;1.005;171;0;-;22;0
30.03.2021;05:00;06:00;0;1.002;210;0;-;214;0
30.03.2021;06:00;07:00;0;1.001;288;0;-;428;0
30.03.2021;07:00;08:00;0;998;298;0;-;572;0
30.03.2021;08:00;09:00;0;1.003;297;0;-;602;0
30.03.2021;09:00;10:00;0;1.004;298;0;-;600;0
30.03.2021;10:00;11:00;0;994;297;0;-;600;0
30.03.2021;11:00;12:00;0;997;283;0;-;526;0
30.03.2021;12:00;13:00;0;1.002;163;0;-;360;0
30.03.2021;13:00;14:00;0;997;144;0;-;265;0
30.03.2021;14:00;15:00;0;983;145;0;-;270;0
30.03.2021;15:00;16:00;0;985;146;0;-;273;0
30.03.2021;16:00;17:00;0;986;191;0;-;401;0
30.03.2021;17:00;18:00;0;986;281;0;-;594;0
30.03.2021;18:00;19:00;0;988;294;0;-;601;0
30.03.2021;19:00;20:00;0;993;296;0;-;608;0
30.03.2021;20:00;21:00;0;994;298;0;-;611;0
30.03.2021;21:00;22:00;0;995;298;0;-;612;0
30.03.2021;22:00;23:00;0;993;297;0;-;614;0
30.03.2021;23:00;00:00;0;998;298;0;-;614;0
31.03.2021;00:00;01:00;0;998;299;0;-;615;0
31.03.2021;01:00;02:00;0;1.001;298;0;-;615;0
31.03.2021;02:00;03:00;0;996;298;0;-;616;0
31.03.2021;03:00;04:00;0;994;298;0;-;616;0
31.03.2021;04:00;05:00;0;1.003;299;0;-;616;0
31.03.2021;05:00;06:00;0;1.012;299;0;-;616;0
31.03.2021;06:00;07:00;0;1.009;299;0;-;619;0
31.03.2021;07:00;08:00;0;1.008;270;0;-;624;0
31.03.2021;08:00;09:00;0;1.006;229;0;-;625;0
31.03.2021;09:00;10:00;0;1.008;230;0;-;624;0
31.03.2021;10:00;11:00;0;1.005;225;0;-;614;0
31.03.2021;11:00;12:00;0;1.010;189;0;-;511;0
31.03.2021;12:00;13:00;0;1.002;189;0;-;270;0
31.03.2021;13:00;14:00;0;1.004;190;0;-;270;0
31.03.2021;14:00;15:00;0;997;190;0;-;270;0
31.03.2021;15:00;16:00;0;999;189;0;-;267;0
31.03.2021;16:00;17:00;0;1.000;191;0;-;285;0
31.03.2021;17:00;18:00;0;996;261;0;-;498;0
31.03.2021;18:00;19:00;0;997;295;0;-;605;0
31.03.2021;19:00;20:00;0;995;296;0;-;608;0
31.03.2021;20:00;21:00;0;993;297;0;-;609;0
31.03.2021;21:00;22:00;0;1.000;297;0;-;611;0
31.03.2021;22:00;23:00;0;993;297;0;-;611;0
31.03.2021;23:00;00:00;0;996;296;0;-;611;0
01.04.2021;00:00;01:00;0;995;266;0;-;585;0
01.04.2021;01:00;02:00;0;1.009;158;0;-;362;0
01.04.2021;02:00;03:00;0;1.010;146;0;-;282;0
01.04.2021;03:00;04:00;0;1.006;158;0;-;323;0
01.04.2021;04:00;05:00;0;999;231;0;-;491;0
01.04.2021;05:00;06:00;0;1.002;268;0;-;605;0
01.04.2021;06:00;07:00;0;1.005;295;0;-;626;0
01.04.2021;07:00;08:00;0;1.001;297;0;-;623;0
01.04.2021;08:00;09:00;0;1.002;295;0;-;622;0
01.04.2021;09:00;10:00;0;1.002;296;0;-;623;0
01.04.2021;10:00;11:00;0;999;293;0;-;604;0
01.04.2021;11:00;12:00;0;977;189;0;-;349;0
01.04.2021;12:00;13:00;0;802;181;0;-;267;0
01.04.2021;13:00;14:00;0;804;182;0;-;270;0
01.04.2021;14:00;15:00;0;804;183;0;-;270;0
01.04.2021;15:00;16:00;0;875;181;0;-;269;0
01.04.2021;16:00;17:00;0;993;181;0;-;272;0
01.04.2021;17:00;18:00;0;997;181;0;-;273;0
01.04.2021;18:00;19:00;0;991;160;0;-;484;0
01.04.2021;19:00;20:00;0;1.000;146;0;-;612;0
01.04.2021;20:00;21:00;0;1.003;97;0;-;615;0
01.04.2021;21:00;22:00;0;1.001;0;0;-;614;0
01.04.2021;22:00;23:00;0;963;0;0;-;616;0
01.04.2021;23:00;00:00;0;535;0;0;-;624;0
02.04.2021;00:00;01:00;0;0;0;0;-;598;0
02.04.2021;01:00;02:00;0;0;0;0;-;422;0
02.04.2021;02:00;03:00;0;0;0;0;-;409;0
02.04.2021;03:00;04:00;0;0;0;0;-;412;0
02.04.2021;04:00;05:00;0;0;0;0;-;406;0
02.04.2021;05:00;06:00;0;0;0;0;-;408;0
02.04.2021;06:00;07:00;0;0;0;0;-;409;0
02.04.2021;07:00;08:00;0;0;0;0;-;443;0
02.04.2021;08:00;09:00;0;0;0;0;-;610;0
02.04.2021;09:00;10:00;0;0;0;0;-;621;0
02.04.2021;10:00;11:00;0;0;0;0;-;535;0
02.04.2021;11:00;12:00;0;0;0;0;-;406;0
02.04.2021;12:00;13:00;0;0;0;0;-;409;0
02.04.2021;13:00;14:00;0;0;0;0;-;408;0
02.04.2021;14:00;15:00;0;0;0;0;-;407;0
02.04.2021;15:00;16:00;0;0;0;0;-;410;0
02.04.2021;16:00;17:00;0;0;0;0;-;408;0
02.04.2021;17:00;18:00;0;0;41;0;-;403;0
02.04.2021;18:00;19:00;0;0;167;0;-;410;0
02.04.2021;19:00;20:00;0;0;165;0;-;433;0
02.04.2021;20:00;21:00;0;0;247;0;-;479;0
02.04.2021;21:00;22:00;0;0;297;0;-;419;0
02.04.2021;22:00;23:00;0;0;297;0;-;403;0
02.04.2021;23:00;00:00;0;0;295;0;-;406;0
03.04.2021;00:00;01:00;0;0;201;0;-;405;0
03.04.2021;01:00;02:00;0;0;23;0;-;412;0
03.04.2021;02:00;03:00;0;0;0;0;-;410;0
03.04.2021;03:00;04:00;0;0;0;0;-;409;0
03.04.2021;04:00;05:00;0;0;0;0;-;409;0
03.04.2021;05:00;06:00;0;0;0;0;-;407;0
03.04.2021;06:00;07:00;0;0;0;0;-;409;0
03.04.2021;07:00;08:00;0;0;0;0;-;407;0
03.04.2021;08:00;09:00;0;0;0;0;-;410;0
03.04.2021;09:00;10:00;0;0;0;0;-;408;0
03.04.2021;10:00;11:00;0;0;0;0;-;408;0
03.04.2021;11:00;12:00;0;0;0;0;-;408;0
03.04.2021;12:00;13:00;0;0;0;0;-;407;0
03.04.2021;13:00;14:00;0;0;0;0;-;410;0
03.04.2021;14:00;15:00;0;0;0;0;-;408;0
03.04.2021;15:00;16:00;0;0;0;0;-;428;0
03.04.2021;16:00;17:00;0;0;0;0;-;408;0
03.04.2021;17:00;18:00;0;0;0;0;-;407;0
03.04.2021;18:00;19:00;0;0;0;0;-;410;0
03.04.2021;19:00;20:00;0;0;0;0;-;408;0
03.04.2021;20:00;21:00;0;0;0;0;-;408;0
03.04.2021;21:00;22:00;0;0;0;0;-;407;0
03.04.2021;22:00;23:00;0;0;0;0;-;409;0
03.04.2021;23:00;00:00;0;0;0;0;-;409;0
04.04.2021;00:00;01:00;0;0;0;0;-;409;0
04.04.2021;01:00;02:00;0;0;0;0;-;410;0
04.04.2021;02:00;03:00;0;0;0;0;-;409;0
04.04.2021;03:00;04:00;0;0;0;0;-;410;0
04.04.2021;04:00;05:00;0;0;0;0;-;487;0
04.04.2021;05:00;06:00;0;0;0;0;-;423;0
04.04.2021;06:00;07:00;0;0;0;0;-;408;0
04.04.2021;07:00;08:00;0;0;0;0;-;410;0
04.04.2021;08:00;09:00;0;0;0;0;-;409;0
04.04.2021;09:00;10:00;0;0;0;0;-;409;0
04.04.2021;10:00;11:00;0;0;0;0;-;409;0
04.04.2021;11:00;12:00;0;0;0;0;-;408;0
04.04.2021;12:00;13:00;0;0;0;0;-;411;0
04.04.2021;13:00;14:00;0;0;0;0;-;407;0
04.04.2021;14:00;15:00;0;0;0;0;-;406;0
04.04.2021;15:00;16:00;0;0;0;0;-;409;0
04.04.2021;16:00;17:00;0;0;0;0;-;408;0
04.04.2021;17:00;18:00;0;0;0;0;-;407;0
04.04.2021;18:00;19:00;0;0;0;0;-;410;0
04.04.2021;19:00;20:00;0;0;0;0;-;408;0
04.04.2021;20:00;21:00;0;0;0;0;-;408;0
04.04.2021;21:00;22:00;0;0;0;0;-;408;0
04.04.2021;22:00;23:00;0;0;0;0;-;407;0
04.04.2021;23:00;00:00;0;0;0;0;-;409;0
05.04.2021;00:00;01:00;0;0;0;0;-;410;0
05.04.2021;01:00;02:00;0;0;0;0;-;408;0
05.04.2021;02:00;03:00;0;0;0;0;-;410;0
05.04.2021;03:00;04:00;0;0;0;0;-;408;0
05.04.2021;04:00;05:00;0;0;0;0;-;409;0
05.04.2021;05:00;06:00;0;0;0;0;-;409;0
05.04.2021;06:00;07:00;0;0;0;0;-;409;0
05.04.2021;07:00;08:00;0;0;0;0;-;408;0
05.04.2021;08:00;09:00;0;0;0;0;-;408;0
05.04.2021;09:00;10:00;0;0;0;0;-;408;0
05.04.2021;10:00;11:00;0;0;0;0;-;408;0
05.04.2021;11:00;12:00;0;0;0;0;-;409;0
05.04.2021;12:00;13:00;0;0;0;0;-;410;0
05.04.2021;13:00;14:00;0;0;0;0;-;410;0
05.04.2021;14:00;15:00;0;0;0;0;-;407;0
05.04.2021;15:00;16:00;0;0;0;0;-;409;0
05.04.2021;16:00;17:00;0;0;0;0;-;410;0
05.04.2021;17:00;18:00;0;0;0;0;-;409;0
05.04.2021;18:00;19:00;0;0;0;0;-;409;0
05.04.2021;19:00;20:00;0;0;0;0;-;409;0
05.04.2021;20:00;21:00;0;0;0;0;-;409;0
05.04.2021;21:00;22:00;0;0;0;0;-;412;0
05.04.2021;22:00;23:00;0;0;0;0;-;505;0
05.04.2021;23:00;00:00;0;0;0;0;-;508;0
06.04.2021;00:00;01:00;0;0;0;0;-;510;0
06.04.2021;01:00;02:00;0;0;0;0;-;508;0
06.04.2021;02:00;03:00;0;0;0;0;-;510;0
06.04.2021;03:00;04:00;0;8;0;0;-;507;0
06.04.2021;04:00;05:00;0;344;0;0;-;553;0
06.04.2021;05:00;06:00;0;535;0;0;-;617;0
06.04.2021;06:00;07:00;0;697;0;0;-;615;0
06.04.2021;07:00;08:00;0;705;0;0;-;614;0
06.04.2021;08:00;09:00;0;933;0;0;-;605;0
06.04.2021;09:00;10:00;0;975;0;0;-;603;0
06.04.2021;10:00;11:00;0;1.006;0;0;-;609;0
06.04.2021;11:00;12:00;0;1.008;0;0;-;613;0
06.04.2021;12:00;13:00;0;1.007;0;0;-;521;0
06.04.2021;13:00;14:00;0;1.022;0;0;-;279;0
06.04.2021;14:00;15:00;0;1.023;0;0;-;268;0
06.04.2021;15:00;16:00;0;957;0;0;-;268;0
06.04.2021;16:00;17:00;0;952;0;0;-;267;0
06.04.2021;17:00;18:00;0;1.011;0;0;-;413;0
06.04.2021;18:00;19:00;0;1.009;0;0;-;608;0
06.04.2021;19:00;20:00;0;1.009;0;0;-;617;0
06.04.2021;20:00;21:00;0;1.011;0;0;-;614;0
06.04.2021;21:00;22:00;0;1.011;0;0;-;614;0
06.04.2021;22:00;23:00;0;1.012;0;0;-;614;0
06.04.2021;23:00;00:00;0;1.009;0;0;-;609;0
07.04.2021;00:00;01:00;0;1.019;0;0;-;347;0
07.04.2021;01:00;02:00;0;1.014;0;0;-;265;0
07.04.2021;02:00;03:00;0;1.012;0;0;-;267;0
07.04.2021;03:00;04:00;0;1.007;0;0;-;267;0
07.04.2021;04:00;05:00;0;1.005;0;0;-;314;0
07.04.2021;05:00;06:00;0;1.006;0;0;-;580;0
07.04.2021;06:00;07:00;0;1.005;0;0;-;605;0
07.04.2021;07:00;08:00;0;1.004;0;0;-;611;0
07.04.2021;08:00;09:00;0;1.002;0;0;-;615;0
07.04.2021;09:00;10:00;0;1.002;0;0;-;616;0
07.04.2021;10:00;11:00;0;999;0;0;-;614;0
07.04.2021;11:00;12:00;0;1.000;0;0;-;615;0
07.04.2021;12:00;13:00;0;1.003;0;0;-;499;0
07.04.2021;13:00;14:00;0;1.007;0;0;-;286;0
07.04.2021;14:00;15:00;0;1.005;0;0;-;267;0
07.04.2021;15:00;16:00;0;1.004;0;0;-;266;0
07.04.2021;16:00;17:00;0;1.004;0;0;-;266;0
07.04.2021;17:00;18:00;0;1.001;0;0;-;351;0
07.04.2021;18:00;19:00;0;1.001;0;0;-;584;0
07.04.2021;19:00;20:00;0;1.001;0;0;-;612;0
07.04.2021;20:00;21:00;0;1.004;0;0;-;601;0
07.04.2021;21:00;22:00;0;1.005;0;0;-;526;0
07.04.2021;22:00;23:00;0;1.001;0;0;-;516;0
07.04.2021;23:00;00:00;0;1.009;0;0;-;375;0
08.04.2021;00:00;01:00;0;1.007;0;0;-;265;0
08.04.2021;01:00;02:00;0;1.011;0;0;-;268;0
08.04.2021;02:00;03:00;0;1.009;0;0;-;268;0
08.04.2021;03:00;04:00;0;1.001;0;0;-;398;0
08.04.2021;04:00;05:00;0;954;0;0;-;462;0
08.04.2021;05:00;06:00;0;951;0;0;-;542;0
08.04.2021;06:00;07:00;0;940;0;0;-;619;0
08.04.2021;07:00;08:00;0;926;0;0;-;615;0
08.04.2021;08:00;09:00;0;914;0;0;-;605;0
08.04.2021;09:00;10:00;0;911;0;0;-;601;0
08.04.2021;10:00;11:00;0;950;0;0;-;601;0
08.04.2021;11:00;12:00;0;1.004;0;0;-;598;0
08.04.2021;12:00;13:00;0;1.012;0;0;-;597;0
08.04.2021;13:00;14:00;0;1.002;0;0;-;597;0
08.04.2021;14:00;15:00;0;1.001;0;59;-;593;0
08.04.2021;15:00;16:00;0;1.002;0;175;-;594;0
08.04.2021;16:00;17:00;0;1.006;0;173;-;474;0
08.04.2021;17:00;18:00;0;1.003;0;206;-;395;0
08.04.2021;18:00;19:00;0;1.002;0;274;-;533;0
08.04.2021;19:00;20:00;0;999;0;295;-;596;0
08.04.2021;20:00;21:00;0;1.006;0;293;-;600;0
08.04.2021;21:00;22:00;0;1.005;0;294;-;594;0
08.04.2021;22:00;23:00;0;1.001;0;290;-;594;0
08.04.2021;23:00;00:00;0;1.012;0;266;-;344;0
09.04.2021;00:00;01:00;0;1.007;0;294;-;0;0
09.04.2021;01:00;02:00;0;1.013;0;194;-;0;0
09.04.2021;02:00;03:00;0;1.008;0;177;-;0;0
09.04.2021;03:00;04:00;0;1.003;0;179;-;0;0
09.04.2021;04:00;05:00;0;999;0;177;-;0;0
09.04.2021;05:00;06:00;0;996;0;208;-;0;0
09.04.2021;06:00;07:00;0;997;0;285;-;0;0
09.04.2021;07:00;08:00;0;996;0;298;-;0;0
09.04.2021;08:00;09:00;0;998;0;295;-;0;0
09.04.2021;09:00;10:00;0;996;0;191;-;0;0
09.04.2021;10:00;11:00;0;995;0;175;-;0;0
09.04.2021;11:00;12:00;0;882;0;176;-;0;0
09.04.2021;12:00;13:00;0;801;0;177;-;0;0
09.04.2021;13:00;14:00;0;797;0;177;-;0;0
09.04.2021;14:00;15:00;0;714;0;176;-;0;0
09.04.2021;15:00;16:00;0;967;0;175;-;0;0
09.04.2021;16:00;17:00;0;977;0;217;-;0;0
09.04.2021;17:00;18:00;0;982;0;267;-;0;0
09.04.2021;18:00;19:00;0;986;0;296;-;0;0
09.04.2021;19:00;20:00;0;989;0;296;-;0;0
09.04.2021;20:00;21:00;0;993;0;296;-;0;0
09.04.2021;21:00;22:00;0;1.001;0;296;-;0;0
09.04.2021;22:00;23:00;0;998;0;293;-;0;0
09.04.2021;23:00;00:00;0;1.003;0;293;-;0;0
10.04.2021;00:00;01:00;0;997;0;284;-;0;0
10.04.2021;01:00;02:00;0;1.001;0;285;-;0;0
10.04.2021;02:00;03:00;0;1.007;0;284;-;0;0
10.04.2021;03:00;04:00;0;1.003;0;285;-;0;0
10.04.2021;04:00;05:00;0;1.006;0;294;-;0;0
10.04.2021;05:00;06:00;0;1.005;0;294;-;0;0
10.04.2021;06:00;07:00;0;1.007;0;294;-;0;0
10.04.2021;07:00;08:00;0;1.008;0;295;-;0;0
10.04.2021;08:00;09:00;0;1.005;0;297;-;0;0
10.04.2021;09:00;10:00;0;1.005;0;300;-;0;0
10.04.2021;10:00;11:00;0;1.003;0;299;-;0;0
10.04.2021;11:00;12:00;0;997;0;295;-;0;0
10.04.2021;12:00;13:00;0;1.000;0;287;-;0;0
10.04.2021;13:00;14:00;0;999;0;289;-;0;0
10.04.2021;14:00;15:00;0;1.000;0;289;-;0;0
10.04.2021;15:00;16:00;0;1.001;0;287;-;0;0
10.04.2021;16:00;17:00;0;997;0;287;-;0;0
10.04.2021;17:00;18:00;0;996;0;287;-;0;0
10.04.2021;18:00;19:00;0;1.005;0;287;-;0;0
10.04.2021;19:00;20:00;0;997;0;288;-;0;0
10.04.2021;20:00;21:00;0;997;0;296;-;0;0
10.04.2021;21:00;22:00;0;996;0;296;-;0;0
10.04.2021;22:00;23:00;0;999;0;297;-;0;0
10.04.2021;23:00;00:00;0;999;0;208;-;0;0
11.04.2021;00:00;01:00;0;883;0;176;-;0;0
11.04.2021;01:00;02:00;0;760;0;176;-;0;0
11.04.2021;02:00;03:00;0;945;0;174;-;0;0
11.04.2021;03:00;04:00;0;999;0;174;-;0;0
11.04.2021;04:00;05:00;0;998;0;174;-;0;0
11.04.2021;05:00;06:00;0;1.002;0;176;-;0;0
11.04.2021;06:00;07:00;0;1.003;0;258;-;0;0
11.04.2021;07:00;08:00;0;1.000;0;293;-;0;0
11.04.2021;08:00;09:00;0;1.003;0;208;-;0;0
11.04.2021;09:00;10:00;0;1.011;0;174;-;0;0
11.04.2021;10:00;11:00;0;1.011;0;175;-;0;0
11.04.2021;11:00;12:00;0;1.006;0;175;-;0;0
11.04.2021;12:00;13:00;0;1.004;0;175;-;0;0
11.04.2021;13:00;14:00;0;995;0;175;-;0;0
11.04.2021;14:00;15:00;0;1.003;0;174;-;0;0
11.04.2021;15:00;16:00;0;782;0;175;-;0;0
11.04.2021;16:00;17:00;0;589;0;175;-;0;0
11.04.2021;17:00;18:00;0;894;0;176;-;0;0
