Datum;Anfang;Ende;Generation_DE Huckingen A [MW] Originalauflösungen;Generation_DE Huckingen B [MW] Originalauflösungen
02.06.2023;15:00;16:00;0;187
02.06.2023;16:00;17:00;0;194
02.06.2023;17:00;18:00;0;193
02.06.2023;18:00;19:00;0;189
02.06.2023;19:00;20:00;0;183
02.06.2023;20:00;21:00;0;185
02.06.2023;21:00;22:00;0;189
02.06.2023;22:00;23:00;0;150
02.06.2023;23:00;00:00;0;185
03.06.2023;00:00;01:00;0;198
03.06.2023;01:00;02:00;0;207
03.06.2023;02:00;03:00;0;210
03.06.2023;03:00;04:00;0;221
03.06.2023;04:00;05:00;0;206
03.06.2023;05:00;06:00;0;197
03.06.2023;06:00;07:00;0;202
03.06.2023;07:00;08:00;0;204
03.06.2023;08:00;09:00;0;203
03.06.2023;09:00;10:00;0;219
03.06.2023;10:00;11:00;0;217
03.06.2023;11:00;12:00;0;211
03.06.2023;12:00;13:00;0;203
03.06.2023;13:00;14:00;0;194
03.06.2023;14:00;15:00;0;194
03.06.2023;15:00;16:00;0;201
03.06.2023;16:00;17:00;0;197
03.06.2023;17:00;18:00;0;197
03.06.2023;18:00;19:00;0;207
03.06.2023;19:00;20:00;0;204
03.06.2023;20:00;21:00;0;208
03.06.2023;21:00;22:00;0;213
03.06.2023;22:00;23:00;0;206
03.06.2023;23:00;00:00;0;194
04.06.2023;00:00;01:00;0;200
04.06.2023;01:00;02:00;0;202
04.06.2023;02:00;03:00;0;197
04.06.2023;03:00;04:00;0;212
04.06.2023;04:00;05:00;0;205
04.06.2023;05:00;06:00;0;197
04.06.2023;06:00;07:00;0;207
04.06.2023;07:00;08:00;0;207
04.06.2023;08:00;09:00;0;205
04.06.2023;09:00;10:00;0;215
04.06.2023;10:00;11:00;0;204
04.06.2023;11:00;12:00;0;197
04.06.2023;12:00;13:00;0;197
04.06.2023;13:00;14:00;0;186
04.06.2023;14:00;15:00;0;184
04.06.2023;15:00;16:00;0;197
04.06.2023;16:00;17:00;0;193
04.06.2023;17:00;18:00;0;198
04.06.2023;18:00;19:00;0;203
04.06.2023;19:00;20:00;0;199
04.06.2023;20:00;21:00;0;201
04.06.2023;21:00;22:00;0;202
04.06.2023;22:00;23:00;0;184
04.06.2023;23:00;00:00;0;189
05.06.2023;00:00;01:00;0;187
05.06.2023;01:00;02:00;0;157
05.06.2023;02:00;03:00;0;165
05.06.2023;03:00;04:00;0;175
05.06.2023;04:00;05:00;0;176
05.06.2023;05:00;06:00;0;134
05.06.2023;06:00;07:00;0;127
05.06.2023;07:00;08:00;0;127
05.06.2023;08:00;09:00;0;132
05.06.2023;09:00;10:00;0;152
05.06.2023;10:00;11:00;0;206
05.06.2023;11:00;12:00;0;177
05.06.2023;12:00;13:00;0;170
05.06.2023;13:00;14:00;0;178
05.06.2023;14:00;15:00;0;171
05.06.2023;15:00;16:00;0;175
05.06.2023;16:00;17:00;0;190
05.06.2023;17:00;18:00;0;181
05.06.2023;18:00;19:00;0;187
05.06.2023;19:00;20:00;0;204
05.06.2023;20:00;21:00;0;248
05.06.2023;21:00;22:00;0;224
05.06.2023;22:00;23:00;0;205
05.06.2023;23:00;00:00;0;126
06.06.2023;00:00;01:00;0;127
06.06.2023;01:00;02:00;0;122
06.06.2023;02:00;03:00;0;118
06.06.2023;03:00;04:00;0;115
06.06.2023;04:00;05:00;0;114
06.06.2023;05:00;06:00;0;118
06.06.2023;06:00;07:00;0;114
06.06.2023;07:00;08:00;0;117
06.06.2023;08:00;09:00;0;117
06.06.2023;09:00;10:00;0;119
06.06.2023;10:00;11:00;0;120
06.06.2023;11:00;12:00;0;114
06.06.2023;12:00;13:00;0;113
06.06.2023;13:00;14:00;0;109
06.06.2023;14:00;15:00;0;119
06.06.2023;15:00;16:00;0;112
06.06.2023;16:00;17:00;0;122
06.06.2023;17:00;18:00;0;118
06.06.2023;18:00;19:00;0;113
06.06.2023;19:00;20:00;0;142
06.06.2023;20:00;21:00;0;236
06.06.2023;21:00;22:00;0;168
06.06.2023;22:00;23:00;0;126
06.06.2023;23:00;00:00;0;120
07.06.2023;00:00;01:00;0;128
07.06.2023;01:00;02:00;0;119
07.06.2023;02:00;03:00;0;128
07.06.2023;03:00;04:00;0;141
07.06.2023;04:00;05:00;0;147
07.06.2023;05:00;06:00;0;135
07.06.2023;06:00;07:00;0;137
07.06.2023;07:00;08:00;0;131
07.06.2023;08:00;09:00;0;124
07.06.2023;09:00;10:00;0;131
07.06.2023;10:00;11:00;0;126
07.06.2023;11:00;12:00;0;125
07.06.2023;12:00;13:00;0;125
07.06.2023;13:00;14:00;0;124
07.06.2023;14:00;15:00;0;123
07.06.2023;15:00;16:00;0;123
07.06.2023;16:00;17:00;0;123
07.06.2023;17:00;18:00;0;123
07.06.2023;18:00;19:00;0;127
07.06.2023;19:00;20:00;0;185
07.06.2023;20:00;21:00;0;155
07.06.2023;21:00;22:00;0;145
07.06.2023;22:00;23:00;0;163
07.06.2023;23:00;00:00;0;168
08.06.2023;00:00;01:00;0;189
08.06.2023;01:00;02:00;0;209
08.06.2023;02:00;03:00;0;199
08.06.2023;03:00;04:00;0;196
08.06.2023;04:00;05:00;0;228
08.06.2023;05:00;06:00;0;203
08.06.2023;06:00;07:00;0;210
08.06.2023;07:00;08:00;0;212
08.06.2023;08:00;09:00;0;203
08.06.2023;09:00;10:00;0;200
08.06.2023;10:00;11:00;0;205
08.06.2023;11:00;12:00;0;194
08.06.2023;12:00;13:00;0;197
08.06.2023;13:00;14:00;0;189
08.06.2023;14:00;15:00;0;184
08.06.2023;15:00;16:00;0;201
08.06.2023;16:00;17:00;0;214
08.06.2023;17:00;18:00;0;204
08.06.2023;18:00;19:00;0;214
08.06.2023;19:00;20:00;0;222
08.06.2023;20:00;21:00;0;200
08.06.2023;21:00;22:00;0;190
08.06.2023;22:00;23:00;0;190
08.06.2023;23:00;00:00;0;182
09.06.2023;00:00;01:00;0;180
09.06.2023;01:00;02:00;0;189
09.06.2023;02:00;03:00;0;187
09.06.2023;03:00;04:00;0;193
09.06.2023;04:00;05:00;0;207
09.06.2023;05:00;06:00;0;190
09.06.2023;06:00;07:00;0;192
09.06.2023;07:00;08:00;0;198
09.06.2023;08:00;09:00;0;193
09.06.2023;09:00;10:00;0;201
09.06.2023;10:00;11:00;0;217
09.06.2023;11:00;12:00;0;210
09.06.2023;12:00;13:00;0;191
09.06.2023;13:00;14:00;0;192
09.06.2023;14:00;15:00;0;179
09.06.2023;15:00;16:00;0;171
09.06.2023;16:00;17:00;0;182
09.06.2023;17:00;18:00;0;187
09.06.2023;18:00;19:00;0;187
09.06.2023;19:00;20:00;0;208
09.06.2023;20:00;21:00;0;196
09.06.2023;21:00;22:00;0;204
09.06.2023;22:00;23:00;0;169
09.06.2023;23:00;00:00;0;180
10.06.2023;00:00;01:00;0;196
10.06.2023;01:00;02:00;0;192
10.06.2023;02:00;03:00;0;184
10.06.2023;03:00;04:00;0;175
10.06.2023;04:00;05:00;0;178
10.06.2023;05:00;06:00;0;180
10.06.2023;06:00;07:00;0;182
10.06.2023;07:00;08:00;0;202
10.06.2023;08:00;09:00;0;195
10.06.2023;09:00;10:00;0;176
10.06.2023;10:00;11:00;0;191
10.06.2023;11:00;12:00;0;196
10.06.2023;12:00;13:00;0;173
10.06.2023;13:00;14:00;0;180
10.06.2023;14:00;15:00;0;157
10.06.2023;15:00;16:00;0;172
10.06.2023;16:00;17:00;0;135
10.06.2023;17:00;18:00;0;113
10.06.2023;18:00;19:00;0;119
10.06.2023;19:00;20:00;0;116
10.06.2023;20:00;21:00;0;115
10.06.2023;21:00;22:00;0;152
10.06.2023;22:00;23:00;0;200
10.06.2023;23:00;00:00;0;173
11.06.2023;00:00;01:00;0;180
11.06.2023;01:00;02:00;0;179
11.06.2023;02:00;03:00;0;171
11.06.2023;03:00;04:00;0;176
11.06.2023;04:00;05:00;0;196
11.06.2023;05:00;06:00;0;187
11.06.2023;06:00;07:00;0;196
11.06.2023;07:00;08:00;0;211
11.06.2023;08:00;09:00;0;215
11.06.2023;09:00;10:00;0;209
11.06.2023;10:00;11:00;0;196
11.06.2023;11:00;12:00;0;188
11.06.2023;12:00;13:00;0;186
11.06.2023;13:00;14:00;0;127
11.06.2023;14:00;15:00;0;127
11.06.2023;15:00;16:00;0;124
11.06.2023;16:00;17:00;0;122
11.06.2023;17:00;18:00;0;118
11.06.2023;18:00;19:00;0;142
11.06.2023;19:00;20:00;0;196
11.06.2023;20:00;21:00;0;194
11.06.2023;21:00;22:00;0;192
11.06.2023;22:00;23:00;0;198
11.06.2023;23:00;00:00;0;194
12.06.2023;00:00;01:00;0;200
12.06.2023;01:00;02:00;0;202
12.06.2023;02:00;03:00;0;188
12.06.2023;03:00;04:00;0;200
12.06.2023;04:00;05:00;0;198
12.06.2023;05:00;06:00;0;186
12.06.2023;06:00;07:00;0;168
12.06.2023;07:00;08:00;0;173
12.06.2023;08:00;09:00;0;185
12.06.2023;09:00;10:00;0;183
12.06.2023;10:00;11:00;0;209
12.06.2023;11:00;12:00;0;208
12.06.2023;12:00;13:00;0;186
12.06.2023;13:00;14:00;0;192
12.06.2023;14:00;15:00;0;178
12.06.2023;15:00;16:00;0;178
12.06.2023;16:00;17:00;0;179
12.06.2023;17:00;18:00;0;181
12.06.2023;18:00;19:00;0;166
12.06.2023;19:00;20:00;0;157
12.06.2023;20:00;21:00;0;154
12.06.2023;21:00;22:00;0;120
12.06.2023;22:00;23:00;0;120
12.06.2023;23:00;00:00;0;124
13.06.2023;00:00;01:00;0;119
13.06.2023;01:00;02:00;0;149
13.06.2023;02:00;03:00;0;163
13.06.2023;03:00;04:00;0;160
13.06.2023;04:00;05:00;0;189
13.06.2023;05:00;06:00;0;181
13.06.2023;06:00;07:00;0;160
13.06.2023;07:00;08:00;0;181
13.06.2023;08:00;09:00;0;169
13.06.2023;09:00;10:00;0;160
13.06.2023;10:00;11:00;0;166
13.06.2023;11:00;12:00;0;159
13.06.2023;12:00;13:00;0;168
13.06.2023;13:00;14:00;0;174
13.06.2023;14:00;15:00;0;175
13.06.2023;15:00;16:00;0;170
13.06.2023;16:00;17:00;0;186
13.06.2023;17:00;18:00;0;183
13.06.2023;18:00;19:00;0;181
13.06.2023;19:00;20:00;0;198
13.06.2023;20:00;21:00;0;178
13.06.2023;21:00;22:00;0;132
13.06.2023;22:00;23:00;0;118
13.06.2023;23:00;00:00;0;115
14.06.2023;00:00;01:00;0;116
14.06.2023;01:00;02:00;0;115
14.06.2023;02:00;03:00;0;116
14.06.2023;03:00;04:00;0;117
14.06.2023;04:00;05:00;0;114
14.06.2023;05:00;06:00;0;110
14.06.2023;06:00;07:00;0;111
14.06.2023;07:00;08:00;0;118
14.06.2023;08:00;09:00;0;121
14.06.2023;09:00;10:00;0;120
14.06.2023;10:00;11:00;0;120
14.06.2023;11:00;12:00;0;124
14.06.2023;12:00;13:00;0;124
14.06.2023;13:00;14:00;0;118
14.06.2023;14:00;15:00;0;125
14.06.2023;15:00;16:00;0;137
14.06.2023;16:00;17:00;0;138
14.06.2023;17:00;18:00;0;138
14.06.2023;18:00;19:00;0;176
14.06.2023;19:00;20:00;0;207
14.06.2023;20:00;21:00;0;189
14.06.2023;21:00;22:00;0;174
14.06.2023;22:00;23:00;0;197
14.06.2023;23:00;00:00;0;202
15.06.2023;00:00;01:00;0;202
15.06.2023;01:00;02:00;0;211
15.06.2023;02:00;03:00;0;204
15.06.2023;03:00;04:00;0;200
15.06.2023;04:00;05:00;0;217
15.06.2023;05:00;06:00;0;214
15.06.2023;06:00;07:00;0;206
15.06.2023;07:00;08:00;0;208
15.06.2023;08:00;09:00;0;210
15.06.2023;09:00;10:00;0;197
15.06.2023;10:00;11:00;0;202
15.06.2023;11:00;12:00;0;187
15.06.2023;12:00;13:00;0;168
15.06.2023;13:00;14:00;0;161
15.06.2023;14:00;15:00;0;147
15.06.2023;15:00;16:00;0;148
15.06.2023;16:00;17:00;0;154
15.06.2023;17:00;18:00;0;166
15.06.2023;18:00;19:00;0;181
15.06.2023;19:00;20:00;0;242
15.06.2023;20:00;21:00;0;255
15.06.2023;21:00;22:00;0;244
15.06.2023;22:00;23:00;0;224
15.06.2023;23:00;00:00;0;221
16.06.2023;00:00;01:00;0;223
16.06.2023;01:00;02:00;0;223
16.06.2023;02:00;03:00;0;222
16.06.2023;03:00;04:00;0;216
16.06.2023;04:00;05:00;0;209
16.06.2023;05:00;06:00;0;215
16.06.2023;06:00;07:00;0;212
16.06.2023;07:00;08:00;0;228
16.06.2023;08:00;09:00;0;230
16.06.2023;09:00;10:00;0;224
16.06.2023;10:00;11:00;0;214
16.06.2023;11:00;12:00;0;209
16.06.2023;12:00;13:00;0;195
16.06.2023;13:00;14:00;0;188
16.06.2023;14:00;15:00;0;200
16.06.2023;15:00;16:00;0;212
16.06.2023;16:00;17:00;0;218
16.06.2023;17:00;18:00;0;218
16.06.2023;18:00;19:00;0;180
16.06.2023;19:00;20:00;0;123
16.06.2023;20:00;21:00;0;114
16.06.2023;21:00;22:00;0;125
16.06.2023;22:00;23:00;0;125
16.06.2023;23:00;00:00;0;128
17.06.2023;00:00;01:00;0;121
17.06.2023;01:00;02:00;0;133
17.06.2023;02:00;03:00;0;110
17.06.2023;03:00;04:00;0;109
17.06.2023;04:00;05:00;0;125
17.06.2023;05:00;06:00;0;151
17.06.2023;06:00;07:00;0;174
17.06.2023;07:00;08:00;0;152
17.06.2023;08:00;09:00;0;166
17.06.2023;09:00;10:00;0;163
17.06.2023;10:00;11:00;0;201
17.06.2023;11:00;12:00;0;194
17.06.2023;12:00;13:00;0;204
17.06.2023;13:00;14:00;0;223
17.06.2023;14:00;15:00;0;236
17.06.2023;15:00;16:00;0;220
17.06.2023;16:00;17:00;0;236
17.06.2023;17:00;18:00;0;238
17.06.2023;18:00;19:00;0;226
17.06.2023;19:00;20:00;0;226
17.06.2023;20:00;21:00;0;220
17.06.2023;21:00;22:00;0;213
17.06.2023;22:00;23:00;0;223
17.06.2023;23:00;00:00;0;214
18.06.2023;00:00;01:00;0;220
18.06.2023;01:00;02:00;0;210
18.06.2023;02:00;03:00;0;213
18.06.2023;03:00;04:00;0;209
18.06.2023;04:00;05:00;0;233
18.06.2023;05:00;06:00;0;226
18.06.2023;06:00;07:00;0;217
18.06.2023;07:00;08:00;0;234
18.06.2023;08:00;09:00;0;229
18.06.2023;09:00;10:00;0;201
18.06.2023;10:00;11:00;0;201
18.06.2023;11:00;12:00;0;187
18.06.2023;12:00;13:00;4;186
18.06.2023;13:00;14:00;62;189
18.06.2023;14:00;15:00;92;202
18.06.2023;15:00;16:00;89;188
18.06.2023;16:00;17:00;94;171
18.06.2023;17:00;18:00;101;136
18.06.2023;18:00;19:00;100;110
18.06.2023;19:00;20:00;94;113
18.06.2023;20:00;21:00;102;109
18.06.2023;21:00;22:00;98;107
18.06.2023;22:00;23:00;105;109
18.06.2023;23:00;00:00;99;111
19.06.2023;00:00;01:00;106;109
19.06.2023;01:00;02:00;107;112
19.06.2023;02:00;03:00;105;111
19.06.2023;03:00;04:00;104;105
19.06.2023;04:00;05:00;107;108
19.06.2023;05:00;06:00;96;103
19.06.2023;06:00;07:00;103;102
19.06.2023;07:00;08:00;91;105
19.06.2023;08:00;09:00;98;109
19.06.2023;09:00;10:00;100;108
19.06.2023;10:00;11:00;102;106
19.06.2023;11:00;12:00;102;105
19.06.2023;12:00;13:00;102;104
19.06.2023;13:00;14:00;100;109
19.06.2023;14:00;15:00;120;123
19.06.2023;15:00;16:00;112;116
19.06.2023;16:00;17:00;99;112
19.06.2023;17:00;18:00;92;108
19.06.2023;18:00;19:00;91;109
19.06.2023;19:00;20:00;91;109
19.06.2023;20:00;21:00;88;105
19.06.2023;21:00;22:00;88;100
19.06.2023;22:00;23:00;90;113
19.06.2023;23:00;00:00;88;108
20.06.2023;00:00;01:00;96;111
20.06.2023;01:00;02:00;91;112
20.06.2023;02:00;03:00;97;115
20.06.2023;03:00;04:00;95;116
20.06.2023;04:00;05:00;98;120
20.06.2023;05:00;06:00;90;111
20.06.2023;06:00;07:00;77;109
20.06.2023;07:00;08:00;78;111
20.06.2023;08:00;09:00;79;112
20.06.2023;09:00;10:00;76;110
20.06.2023;10:00;11:00;74;109
20.06.2023;11:00;12:00;82;100
20.06.2023;12:00;13:00;91;111
20.06.2023;13:00;14:00;101;101
20.06.2023;14:00;15:00;101;108
20.06.2023;15:00;16:00;104;112
20.06.2023;16:00;17:00;102;114
20.06.2023;17:00;18:00;107;109
20.06.2023;18:00;19:00;103;106
20.06.2023;19:00;20:00;18;118
20.06.2023;20:00;21:00;0;126
20.06.2023;21:00;22:00;0;121
20.06.2023;22:00;23:00;0;132
20.06.2023;23:00;00:00;0;128
21.06.2023;00:00;01:00;0;119
21.06.2023;01:00;02:00;0;121
21.06.2023;02:00;03:00;0;131
21.06.2023;03:00;04:00;0;182
21.06.2023;04:00;05:00;0;187
21.06.2023;05:00;06:00;0;168
21.06.2023;06:00;07:00;0;180
21.06.2023;07:00;08:00;0;187
21.06.2023;08:00;09:00;0;187
21.06.2023;09:00;10:00;0;192
21.06.2023;10:00;11:00;0;200
21.06.2023;11:00;12:00;0;196
21.06.2023;12:00;13:00;0;175
21.06.2023;13:00;14:00;0;177
21.06.2023;14:00;15:00;0;173
21.06.2023;15:00;16:00;0;166
21.06.2023;16:00;17:00;0;196
21.06.2023;17:00;18:00;0;184
21.06.2023;18:00;19:00;0;180
21.06.2023;19:00;20:00;0;192
21.06.2023;20:00;21:00;0;190
21.06.2023;21:00;22:00;0;201
21.06.2023;22:00;23:00;0;222
21.06.2023;23:00;00:00;0;222
22.06.2023;00:00;01:00;0;215
22.06.2023;01:00;02:00;0;210
22.06.2023;02:00;03:00;0;204
22.06.2023;03:00;04:00;0;199
22.06.2023;04:00;05:00;0;202
22.06.2023;05:00;06:00;0;181
22.06.2023;06:00;07:00;0;163
22.06.2023;07:00;08:00;0;193
22.06.2023;08:00;09:00;0;196
22.06.2023;09:00;10:00;0;196
22.06.2023;10:00;11:00;0;129
22.06.2023;11:00;12:00;0;110
22.06.2023;12:00;13:00;0;107
22.06.2023;13:00;14:00;0;151
22.06.2023;14:00;15:00;0;183
22.06.2023;15:00;16:00;0;187
22.06.2023;16:00;17:00;0;188
22.06.2023;17:00;18:00;0;202
22.06.2023;18:00;19:00;0;200
22.06.2023;19:00;20:00;0;210
22.06.2023;20:00;21:00;0;210
22.06.2023;21:00;22:00;0;174
22.06.2023;22:00;23:00;0;160
22.06.2023;23:00;00:00;0;135
23.06.2023;00:00;01:00;0;152
23.06.2023;01:00;02:00;0;138
23.06.2023;02:00;03:00;0;134
23.06.2023;03:00;04:00;0;121
23.06.2023;04:00;05:00;0;142
23.06.2023;05:00;06:00;0;195
23.06.2023;06:00;07:00;0;195
23.06.2023;07:00;08:00;0;201
23.06.2023;08:00;09:00;0;200
23.06.2023;09:00;10:00;0;185
23.06.2023;10:00;11:00;0;182
23.06.2023;11:00;12:00;0;181
23.06.2023;12:00;13:00;0;180
23.06.2023;13:00;14:00;0;189
23.06.2023;14:00;15:00;0;196
23.06.2023;15:00;16:00;0;197
23.06.2023;16:00;17:00;0;209
23.06.2023;17:00;18:00;0;208
23.06.2023;18:00;19:00;0;199
23.06.2023;19:00;20:00;0;206
23.06.2023;20:00;21:00;0;199
23.06.2023;21:00;22:00;0;192
23.06.2023;22:00;23:00;0;202
23.06.2023;23:00;00:00;0;205
24.06.2023;00:00;01:00;0;195
24.06.2023;01:00;02:00;0;207
24.06.2023;02:00;03:00;0;208
24.06.2023;03:00;04:00;0;197
24.06.2023;04:00;05:00;0;198
24.06.2023;05:00;06:00;0;196
24.06.2023;06:00;07:00;0;193
24.06.2023;07:00;08:00;0;210
24.06.2023;08:00;09:00;0;202
24.06.2023;09:00;10:00;0;201
24.06.2023;10:00;11:00;0;215
24.06.2023;11:00;12:00;0;215
24.06.2023;12:00;13:00;0;215
24.06.2023;13:00;14:00;0;223
24.06.2023;14:00;15:00;0;228
24.06.2023;15:00;16:00;0;223
24.06.2023;16:00;17:00;0;232
24.06.2023;17:00;18:00;0;233
24.06.2023;18:00;19:00;0;216
24.06.2023;19:00;20:00;0;173
24.06.2023;20:00;21:00;0;152
24.06.2023;21:00;22:00;0;120
24.06.2023;22:00;23:00;0;105
24.06.2023;23:00;00:00;0;102
25.06.2023;00:00;01:00;0;105
25.06.2023;01:00;02:00;0;103
25.06.2023;02:00;03:00;0;108
25.06.2023;03:00;04:00;0;114
25.06.2023;04:00;05:00;0;115
25.06.2023;05:00;06:00;0;117
25.06.2023;06:00;07:00;0;116
25.06.2023;07:00;08:00;0;122
25.06.2023;08:00;09:00;0;200
25.06.2023;09:00;10:00;0;199
25.06.2023;10:00;11:00;0;191
25.06.2023;11:00;12:00;0;169
25.06.2023;12:00;13:00;0;118
25.06.2023;13:00;14:00;0;111
25.06.2023;14:00;15:00;0;117
25.06.2023;15:00;16:00;0;116
25.06.2023;16:00;17:00;0;116
25.06.2023;17:00;18:00;0;123
25.06.2023;18:00;19:00;0;108
25.06.2023;19:00;20:00;0;143
25.06.2023;20:00;21:00;0;224
25.06.2023;21:00;22:00;0;272
25.06.2023;22:00;23:00;0;219
25.06.2023;23:00;00:00;0;193
26.06.2023;00:00;01:00;0;194
26.06.2023;01:00;02:00;0;201
26.06.2023;02:00;03:00;0;227
26.06.2023;03:00;04:00;0;217
26.06.2023;04:00;05:00;0;217
26.06.2023;05:00;06:00;0;205
26.06.2023;06:00;07:00;0;191
26.06.2023;07:00;08:00;0;186
26.06.2023;08:00;09:00;0;197
26.06.2023;09:00;10:00;0;194
26.06.2023;10:00;11:00;0;190
26.06.2023;11:00;12:00;0;205
26.06.2023;12:00;13:00;0;198
26.06.2023;13:00;14:00;0;186
26.06.2023;14:00;15:00;0;184
26.06.2023;15:00;16:00;0;183
26.06.2023;16:00;17:00;0;178
26.06.2023;17:00;18:00;0;196
26.06.2023;18:00;19:00;0;194
26.06.2023;19:00;20:00;0;220
26.06.2023;20:00;21:00;0;231
26.06.2023;21:00;22:00;0;217
26.06.2023;22:00;23:00;0;224
26.06.2023;23:00;00:00;0;231
27.06.2023;00:00;01:00;0;219
27.06.2023;01:00;02:00;0;228
27.06.2023;02:00;03:00;0;245
27.06.2023;03:00;04:00;0;222
27.06.2023;04:00;05:00;0;218
27.06.2023;05:00;06:00;0;229
27.06.2023;06:00;07:00;0;232
27.06.2023;07:00;08:00;0;223
27.06.2023;08:00;09:00;0;232
27.06.2023;09:00;10:00;0;225
27.06.2023;10:00;11:00;0;228
27.06.2023;11:00;12:00;0;228
27.06.2023;12:00;13:00;0;210
27.06.2023;13:00;14:00;0;200
27.06.2023;14:00;15:00;0;203
27.06.2023;15:00;16:00;0;183
27.06.2023;16:00;17:00;0;182
27.06.2023;17:00;18:00;0;206
27.06.2023;18:00;19:00;0;199
27.06.2023;19:00;20:00;0;204
27.06.2023;20:00;21:00;0;222
27.06.2023;21:00;22:00;0;222
27.06.2023;22:00;23:00;0;221
27.06.2023;23:00;00:00;0;224
28.06.2023;00:00;01:00;0;209
28.06.2023;01:00;02:00;0;118
28.06.2023;02:00;03:00;0;113
28.06.2023;03:00;04:00;0;112
28.06.2023;04:00;05:00;0;114
28.06.2023;05:00;06:00;0;115
28.06.2023;06:00;07:00;0;116
28.06.2023;07:00;08:00;0;115
28.06.2023;08:00;09:00;0;113
28.06.2023;09:00;10:00;0;112
28.06.2023;10:00;11:00;0;116
28.06.2023;11:00;12:00;0;110
28.06.2023;12:00;13:00;0;104
28.06.2023;13:00;14:00;0;113
28.06.2023;14:00;15:00;0;124
28.06.2023;15:00;16:00;0;122
28.06.2023;16:00;17:00;0;122
28.06.2023;17:00;18:00;0;124
28.06.2023;18:00;19:00;0;122
28.06.2023;19:00;20:00;0;158
28.06.2023;20:00;21:00;0;168
28.06.2023;21:00;22:00;0;110
28.06.2023;22:00;23:00;0;106
28.06.2023;23:00;00:00;0;111
29.06.2023;00:00;01:00;0;110
29.06.2023;01:00;02:00;0;108
29.06.2023;02:00;03:00;0;110
29.06.2023;03:00;04:00;0;106
29.06.2023;04:00;05:00;0;106
29.06.2023;05:00;06:00;0;112
29.06.2023;06:00;07:00;0;110
29.06.2023;07:00;08:00;0;108
29.06.2023;08:00;09:00;0;110
29.06.2023;09:00;10:00;0;111
29.06.2023;10:00;11:00;0;110
29.06.2023;11:00;12:00;0;106
29.06.2023;12:00;13:00;0;109
29.06.2023;13:00;14:00;0;120
29.06.2023;14:00;15:00;0;134
29.06.2023;15:00;16:00;0;126
29.06.2023;16:00;17:00;0;124
29.06.2023;17:00;18:00;0;124
29.06.2023;18:00;19:00;0;126
29.06.2023;19:00;20:00;0;124
29.06.2023;20:00;21:00;0;126
29.06.2023;21:00;22:00;0;156
29.06.2023;22:00;23:00;0;176
29.06.2023;23:00;00:00;0;184
30.06.2023;00:00;01:00;0;181
30.06.2023;01:00;02:00;0;190
30.06.2023;02:00;03:00;0;216
30.06.2023;03:00;04:00;0;197
30.06.2023;04:00;05:00;0;210
30.06.2023;05:00;06:00;0;231
30.06.2023;06:00;07:00;0;204
30.06.2023;07:00;08:00;0;210
30.06.2023;08:00;09:00;0;228
30.06.2023;09:00;10:00;0;226
30.06.2023;10:00;11:00;0;219
30.06.2023;11:00;12:00;0;155
30.06.2023;12:00;13:00;0;118
30.06.2023;13:00;14:00;0;124
30.06.2023;14:00;15:00;0;127
30.06.2023;15:00;16:00;0;123
30.06.2023;16:00;17:00;0;143
30.06.2023;17:00;18:00;0;144
30.06.2023;18:00;19:00;0;149
30.06.2023;19:00;20:00;0;196
30.06.2023;20:00;21:00;0;193
30.06.2023;21:00;22:00;0;168
30.06.2023;22:00;23:00;0;184
30.06.2023;23:00;00:00;0;189
