Datum;Anfang;Ende;Generation_DE GuD Marzahn Dampfturbine [MW] Originalauflösungen;Generation_DE GuD Marzahn Gasturbine [MW] Originalauflösungen
02.05.2023;21:00;22:00;110;110
02.05.2023;22:00;23:00;110;110
02.05.2023;23:00;00:00;57;57
03.05.2023;00:00;01:00;50;50
03.05.2023;01:00;02:00;50;50
03.05.2023;02:00;03:00;50;50
03.05.2023;03:00;04:00;51;51
03.05.2023;04:00;05:00;108;108
03.05.2023;05:00;06:00;120;120
03.05.2023;06:00;07:00;189;189
03.05.2023;07:00;08:00;200;200
03.05.2023;08:00;09:00;201;201
03.05.2023;09:00;10:00;200;200
03.05.2023;10:00;11:00;200;200
03.05.2023;11:00;12:00;128;128
03.05.2023;12:00;13:00;110;110
03.05.2023;13:00;14:00;73;73
03.05.2023;14:00;15:00;47;47
03.05.2023;15:00;16:00;55;55
03.05.2023;16:00;17:00;59;59
03.05.2023;17:00;18:00;129;129
03.05.2023;18:00;19:00;155;155
03.05.2023;19:00;20:00;155;155
03.05.2023;20:00;21:00;155;155
03.05.2023;21:00;22:00;188;188
03.05.2023;22:00;23:00;138;138
03.05.2023;23:00;00:00;68;68
04.05.2023;00:00;01:00;128;128
04.05.2023;01:00;02:00;123;123
04.05.2023;02:00;03:00;111;111
04.05.2023;03:00;04:00;110;110
04.05.2023;04:00;05:00;124;124
04.05.2023;05:00;06:00;199;199
04.05.2023;06:00;07:00;200;200
04.05.2023;07:00;08:00;219;219
04.05.2023;08:00;09:00;216;216
04.05.2023;09:00;10:00;128;128
04.05.2023;10:00;11:00;82;82
04.05.2023;11:00;12:00;66;66
04.05.2023;12:00;13:00;43;43
04.05.2023;13:00;14:00;41;41
04.05.2023;14:00;15:00;47;47
04.05.2023;15:00;16:00;46;46
04.05.2023;16:00;17:00;45;45
04.05.2023;17:00;18:00;46;46
04.05.2023;18:00;19:00;112;112
04.05.2023;19:00;20:00;155;155
04.05.2023;20:00;21:00;155;155
04.05.2023;21:00;22:00;153;153
04.05.2023;22:00;23:00;105;105
04.05.2023;23:00;00:00;101;101
05.05.2023;00:00;01:00;55;55
05.05.2023;01:00;02:00;55;55
05.05.2023;02:00;03:00;55;55
05.05.2023;03:00;04:00;56;56
05.05.2023;04:00;05:00;117;117
05.05.2023;05:00;06:00;130;130
05.05.2023;06:00;07:00;187;187
05.05.2023;07:00;08:00;220;220
05.05.2023;08:00;09:00;220;220
05.05.2023;09:00;10:00;136;136
05.05.2023;10:00;11:00;102;102
05.05.2023;11:00;12:00;100;100
05.05.2023;12:00;13:00;100;100
05.05.2023;13:00;14:00;82;82
05.05.2023;14:00;15:00;49;49
05.05.2023;15:00;16:00;45;45
05.05.2023;16:00;17:00;49;49
05.05.2023;17:00;18:00;60;60
05.05.2023;18:00;19:00;89;89
05.05.2023;19:00;20:00;96;96
05.05.2023;20:00;21:00;125;125
05.05.2023;21:00;22:00;129;129
05.05.2023;22:00;23:00;155;155
05.05.2023;23:00;00:00;152;152
06.05.2023;00:00;01:00;76;76
06.05.2023;01:00;02:00;55;55
06.05.2023;02:00;03:00;55;55
06.05.2023;03:00;04:00;55;55
06.05.2023;04:00;05:00;81;81
06.05.2023;05:00;06:00;133;133
06.05.2023;06:00;07:00;148;148
06.05.2023;07:00;08:00;200;200
06.05.2023;08:00;09:00;200;200
06.05.2023;09:00;10:00;200;200
06.05.2023;10:00;11:00;200;200
06.05.2023;11:00;12:00;200;200
06.05.2023;12:00;13:00;145;145
06.05.2023;13:00;14:00;83;83
06.05.2023;14:00;15:00;83;83
06.05.2023;15:00;16:00;130;130
06.05.2023;16:00;17:00;193;193
06.05.2023;17:00;18:00;200;200
06.05.2023;18:00;19:00;200;200
06.05.2023;19:00;20:00;200;200
06.05.2023;20:00;21:00;200;200
06.05.2023;21:00;22:00;199;199
06.05.2023;22:00;23:00;177;177
06.05.2023;23:00;00:00;160;160
07.05.2023;00:00;01:00;151;151
07.05.2023;01:00;02:00;150;150
07.05.2023;02:00;03:00;150;150
07.05.2023;03:00;04:00;150;150
07.05.2023;04:00;05:00;150;150
07.05.2023;05:00;06:00;150;150
07.05.2023;06:00;07:00;177;177
07.05.2023;07:00;08:00;179;179
07.05.2023;08:00;09:00;114;114
07.05.2023;09:00;10:00;51;51
07.05.2023;10:00;11:00;45;45
07.05.2023;11:00;12:00;43;43
07.05.2023;12:00;13:00;43;43
07.05.2023;13:00;14:00;42;42
07.05.2023;14:00;15:00;42;42
07.05.2023;15:00;16:00;42;42
07.05.2023;16:00;17:00;42;42
07.05.2023;17:00;18:00;43;43
07.05.2023;18:00;19:00;48;48
07.05.2023;19:00;20:00;86;86
07.05.2023;20:00;21:00;111;111
07.05.2023;21:00;22:00;174;174
07.05.2023;22:00;23:00;145;145
07.05.2023;23:00;00:00;88;88
08.05.2023;00:00;01:00;75;75
08.05.2023;01:00;02:00;81;81
08.05.2023;02:00;03:00;85;85
08.05.2023;03:00;04:00;96;96
08.05.2023;04:00;05:00;147;147
08.05.2023;05:00;06:00;218;218
08.05.2023;06:00;07:00;225;225
08.05.2023;07:00;08:00;225;225
08.05.2023;08:00;09:00;225;225
08.05.2023;09:00;10:00;100;100
08.05.2023;10:00;11:00;60;60
08.05.2023;11:00;12:00;60;60
08.05.2023;12:00;13:00;60;60
08.05.2023;13:00;14:00;60;60
08.05.2023;14:00;15:00;60;60
08.05.2023;15:00;16:00;60;60
08.05.2023;16:00;17:00;61;61
08.05.2023;17:00;18:00;117;117
08.05.2023;18:00;19:00;140;140
08.05.2023;19:00;20:00;140;140
08.05.2023;20:00;21:00;140;140
08.05.2023;21:00;22:00;158;158
08.05.2023;22:00;23:00;155;155
08.05.2023;23:00;00:00;126;126
09.05.2023;00:00;01:00;77;77
09.05.2023;01:00;02:00;65;65
09.05.2023;02:00;03:00;65;65
09.05.2023;03:00;04:00;65;65
09.05.2023;04:00;05:00;106;106
09.05.2023;05:00;06:00;145;145
09.05.2023;06:00;07:00;169;169
09.05.2023;07:00;08:00;160;160
09.05.2023;08:00;09:00;54;54
09.05.2023;09:00;10:00;50;50
09.05.2023;10:00;11:00;50;50
09.05.2023;11:00;12:00;50;50
09.05.2023;12:00;13:00;50;50
09.05.2023;13:00;14:00;50;50
09.05.2023;14:00;15:00;50;50
09.05.2023;15:00;16:00;53;53
09.05.2023;16:00;17:00;83;83
09.05.2023;17:00;18:00;145;145
09.05.2023;18:00;19:00;157;157
09.05.2023;19:00;20:00;171;171
09.05.2023;20:00;21:00;184;184
09.05.2023;21:00;22:00;110;110
09.05.2023;22:00;23:00;98;98
09.05.2023;23:00;00:00;145;145
10.05.2023;00:00;01:00;103;103
10.05.2023;01:00;02:00;57;57
10.05.2023;02:00;03:00;41;41
10.05.2023;03:00;04:00;42;42
10.05.2023;04:00;05:00;44;44
10.05.2023;05:00;06:00;85;85
10.05.2023;06:00;07:00;120;120
10.05.2023;07:00;08:00;65;65
10.05.2023;08:00;09:00;51;51
10.05.2023;09:00;10:00;54;54
10.05.2023;10:00;11:00;67;67
10.05.2023;11:00;12:00;51;51
10.05.2023;12:00;13:00;50;50
10.05.2023;13:00;14:00;50;50
10.05.2023;14:00;15:00;50;50
10.05.2023;15:00;16:00;51;51
10.05.2023;16:00;17:00;97;97
10.05.2023;17:00;18:00;91;91
10.05.2023;18:00;19:00;110;110
10.05.2023;19:00;20:00;110;110
10.05.2023;20:00;21:00;110;110
10.05.2023;21:00;22:00;110;110
10.05.2023;22:00;23:00;110;110
10.05.2023;23:00;00:00;110;110
11.05.2023;00:00;01:00;58;58
11.05.2023;01:00;02:00;45;45
11.05.2023;02:00;03:00;45;45
11.05.2023;03:00;04:00;76;76
11.05.2023;04:00;05:00;72;72
11.05.2023;05:00;06:00;124;124
11.05.2023;06:00;07:00;200;200
11.05.2023;07:00;08:00;200;200
11.05.2023;08:00;09:00;200;200
11.05.2023;09:00;10:00;162;162
11.05.2023;10:00;11:00;152;152
11.05.2023;11:00;12:00;88;88
11.05.2023;12:00;13:00;118;118
11.05.2023;13:00;14:00;110;110
11.05.2023;14:00;15:00;54;54
11.05.2023;15:00;16:00;64;64
11.05.2023;16:00;17:00;111;111
11.05.2023;17:00;18:00;130;130
11.05.2023;18:00;19:00;130;130
11.05.2023;19:00;20:00;176;176
11.05.2023;20:00;21:00;190;190
11.05.2023;21:00;22:00;190;190
11.05.2023;22:00;23:00;130;130
11.05.2023;23:00;00:00;61;61
12.05.2023;00:00;01:00;60;60
12.05.2023;01:00;02:00;60;60
12.05.2023;02:00;03:00;60;60
12.05.2023;03:00;04:00;60;60
12.05.2023;04:00;05:00;62;62
12.05.2023;05:00;06:00;127;127
12.05.2023;06:00;07:00;168;168
12.05.2023;07:00;08:00;185;185
12.05.2023;08:00;09:00;185;185
12.05.2023;09:00;10:00;176;176
12.05.2023;10:00;11:00;98;98
12.05.2023;11:00;12:00;52;52
12.05.2023;12:00;13:00;50;50
12.05.2023;13:00;14:00;56;56
12.05.2023;14:00;15:00;108;108
12.05.2023;15:00;16:00;90;90
12.05.2023;16:00;17:00;134;134
12.05.2023;17:00;18:00;96;96
12.05.2023;18:00;19:00;95;95
12.05.2023;19:00;20:00;95;95
12.05.2023;20:00;21:00;120;120
12.05.2023;21:00;22:00;165;165
12.05.2023;22:00;23:00;111;111
12.05.2023;23:00;00:00;95;95
13.05.2023;00:00;01:00;66;66
13.05.2023;01:00;02:00;65;65
13.05.2023;02:00;03:00;65;65
13.05.2023;03:00;04:00;65;65
13.05.2023;04:00;05:00;65;65
13.05.2023;05:00;06:00;85;85
13.05.2023;06:00;07:00;106;106
13.05.2023;07:00;08:00;59;59
13.05.2023;08:00;09:00;50;50
13.05.2023;09:00;10:00;81;81
13.05.2023;10:00;11:00;51;51
13.05.2023;11:00;12:00;45;45
13.05.2023;12:00;13:00;45;45
13.05.2023;13:00;14:00;45;45
13.05.2023;14:00;15:00;45;45
13.05.2023;15:00;16:00;46;46
13.05.2023;16:00;17:00;46;46
13.05.2023;17:00;18:00;45;45
13.05.2023;18:00;19:00;45;45
13.05.2023;19:00;20:00;45;45
13.05.2023;20:00;21:00;46;46
13.05.2023;21:00;22:00;97;97
13.05.2023;22:00;23:00;114;114
13.05.2023;23:00;00:00;106;106
14.05.2023;00:00;01:00;105;105
14.05.2023;01:00;02:00;104;104
14.05.2023;02:00;03:00;61;61
14.05.2023;03:00;04:00;60;60
14.05.2023;04:00;05:00;117;117
14.05.2023;05:00;06:00;84;84
14.05.2023;06:00;07:00;80;80
14.05.2023;07:00;08:00;55;55
14.05.2023;08:00;09:00;94;94
14.05.2023;09:00;10:00;114;114
14.05.2023;10:00;11:00;58;58
14.05.2023;11:00;12:00;55;55
14.05.2023;12:00;13:00;56;56
14.05.2023;13:00;14:00;60;60
14.05.2023;14:00;15:00;47;47
14.05.2023;15:00;16:00;45;45
14.05.2023;16:00;17:00;45;45
14.05.2023;17:00;18:00;58;58
14.05.2023;18:00;19:00;81;81
14.05.2023;19:00;20:00;105;105
14.05.2023;20:00;21:00;108;108
14.05.2023;21:00;22:00;125;125
14.05.2023;22:00;23:00;125;125
14.05.2023;23:00;00:00;125;125
15.05.2023;00:00;01:00;87;87
15.05.2023;01:00;02:00;150;150
15.05.2023;02:00;03:00;160;160
15.05.2023;03:00;04:00;87;87
15.05.2023;04:00;05:00;81;81
15.05.2023;05:00;06:00;155;155
15.05.2023;06:00;07:00;170;170
15.05.2023;07:00;08:00;170;170
15.05.2023;08:00;09:00;170;170
15.05.2023;09:00;10:00;158;158
15.05.2023;10:00;11:00;134;134
15.05.2023;11:00;12:00;84;84
15.05.2023;12:00;13:00;60;60
15.05.2023;13:00;14:00;60;60
15.05.2023;14:00;15:00;50;50
15.05.2023;15:00;16:00;46;46
15.05.2023;16:00;17:00;52;52
15.05.2023;17:00;18:00;45;45
15.05.2023;18:00;19:00;55;55
15.05.2023;19:00;20:00;89;89
15.05.2023;20:00;21:00;74;74
15.05.2023;21:00;22:00;55;55
15.05.2023;22:00;23:00;108;108
15.05.2023;23:00;00:00;62;62
16.05.2023;00:00;01:00;49;49
16.05.2023;01:00;02:00;45;45
16.05.2023;02:00;03:00;45;45
16.05.2023;03:00;04:00;45;45
16.05.2023;04:00;05:00;71;71
16.05.2023;05:00;06:00;79;79
16.05.2023;06:00;07:00;111;111
16.05.2023;07:00;08:00;150;150
16.05.2023;08:00;09:00;128;128
16.05.2023;09:00;10:00;125;125
16.05.2023;10:00;11:00;121;121
16.05.2023;11:00;12:00;120;120
16.05.2023;12:00;13:00;120;120
16.05.2023;13:00;14:00;110;110
16.05.2023;14:00;15:00;79;79
16.05.2023;15:00;16:00;75;75
16.05.2023;16:00;17:00;76;76
16.05.2023;17:00;18:00;118;118
16.05.2023;18:00;19:00;155;155
16.05.2023;19:00;20:00;102;102
16.05.2023;20:00;21:00;128;128
16.05.2023;21:00;22:00;135;135
16.05.2023;22:00;23:00;79;79
16.05.2023;23:00;00:00;48;48
17.05.2023;00:00;01:00;45;45
17.05.2023;01:00;02:00;45;45
17.05.2023;02:00;03:00;45;45
17.05.2023;03:00;04:00;45;45
17.05.2023;04:00;05:00;65;65
17.05.2023;05:00;06:00;165;165
17.05.2023;06:00;07:00;200;200
17.05.2023;07:00;08:00;154;154
17.05.2023;08:00;09:00;150;150
17.05.2023;09:00;10:00;150;150
17.05.2023;10:00;11:00;118;118
17.05.2023;11:00;12:00;129;129
17.05.2023;12:00;13:00;103;103
17.05.2023;13:00;14:00;57;57
17.05.2023;14:00;15:00;50;50
17.05.2023;15:00;16:00;50;50
17.05.2023;16:00;17:00;50;50
17.05.2023;17:00;18:00;86;86
17.05.2023;18:00;19:00;101;101
17.05.2023;19:00;20:00;156;156
17.05.2023;20:00;21:00;199;199
17.05.2023;21:00;22:00;144;144
17.05.2023;22:00;23:00;138;138
17.05.2023;23:00;00:00;92;92
18.05.2023;00:00;01:00;80;80
18.05.2023;01:00;02:00;61;61
18.05.2023;02:00;03:00;60;60
18.05.2023;03:00;04:00;60;60
18.05.2023;04:00;05:00;110;110
18.05.2023;05:00;06:00;152;152
18.05.2023;06:00;07:00;167;167
18.05.2023;07:00;08:00;147;147
18.05.2023;08:00;09:00;120;120
18.05.2023;09:00;10:00;95;95
18.05.2023;10:00;11:00;50;50
18.05.2023;11:00;12:00;50;50
18.05.2023;12:00;13:00;50;50
18.05.2023;13:00;14:00;50;50
18.05.2023;14:00;15:00;50;50
18.05.2023;15:00;16:00;50;50
18.05.2023;16:00;17:00;50;50
18.05.2023;17:00;18:00;50;50
18.05.2023;18:00;19:00;51;51
18.05.2023;19:00;20:00;97;97
18.05.2023;20:00;21:00;102;102
18.05.2023;21:00;22:00;159;159
18.05.2023;22:00;23:00;145;145
18.05.2023;23:00;00:00;90;90
19.05.2023;00:00;01:00;61;61
19.05.2023;01:00;02:00;60;60
19.05.2023;02:00;03:00;60;60
19.05.2023;03:00;04:00;67;67
19.05.2023;04:00;05:00;95;95
19.05.2023;05:00;06:00;133;133
19.05.2023;06:00;07:00;168;168
19.05.2023;07:00;08:00;145;145
19.05.2023;08:00;09:00;115;115
19.05.2023;09:00;10:00;73;73
19.05.2023;10:00;11:00;46;46
19.05.2023;11:00;12:00;45;45
19.05.2023;12:00;13:00;45;45
19.05.2023;13:00;14:00;45;45
19.05.2023;14:00;15:00;45;45
19.05.2023;15:00;16:00;45;45
19.05.2023;16:00;17:00;45;45
19.05.2023;17:00;18:00;58;58
19.05.2023;18:00;19:00;122;122
19.05.2023;19:00;20:00;130;130
19.05.2023;20:00;21:00;130;130
19.05.2023;21:00;22:00;140;140
19.05.2023;22:00;23:00;113;113
19.05.2023;23:00;00:00;114;114
20.05.2023;00:00;01:00;140;140
20.05.2023;01:00;02:00;145;145
20.05.2023;02:00;03:00;144;144
20.05.2023;03:00;04:00;49;49
20.05.2023;04:00;05:00;41;41
20.05.2023;05:00;06:00;42;42
20.05.2023;06:00;07:00;42;42
20.05.2023;07:00;08:00;43;43
20.05.2023;08:00;09:00;43;43
20.05.2023;09:00;10:00;42;42
20.05.2023;10:00;11:00;41;41
20.05.2023;11:00;12:00;42;42
20.05.2023;12:00;13:00;43;43
20.05.2023;13:00;14:00;43;43
20.05.2023;14:00;15:00;43;43
20.05.2023;15:00;16:00;44;44
20.05.2023;16:00;17:00;44;44
20.05.2023;17:00;18:00;43;43
20.05.2023;18:00;19:00;44;44
20.05.2023;19:00;20:00;79;79
20.05.2023;20:00;21:00;158;158
20.05.2023;21:00;22:00;177;177
20.05.2023;22:00;23:00;179;179
20.05.2023;23:00;00:00;114;114
21.05.2023;00:00;01:00;128;128
21.05.2023;01:00;02:00;120;120
21.05.2023;02:00;03:00;100;100
21.05.2023;03:00;04:00;109;109
21.05.2023;04:00;05:00;144;144
21.05.2023;05:00;06:00;150;150
21.05.2023;06:00;07:00;149;149
21.05.2023;07:00;08:00;120;120
21.05.2023;08:00;09:00;76;76
21.05.2023;09:00;10:00;69;69
21.05.2023;10:00;11:00;45;45
21.05.2023;11:00;12:00;43;43
21.05.2023;12:00;13:00;43;43
21.05.2023;13:00;14:00;42;42
21.05.2023;14:00;15:00;42;42
21.05.2023;15:00;16:00;42;42
21.05.2023;16:00;17:00;43;43
21.05.2023;17:00;18:00;78;78
21.05.2023;18:00;19:00;105;105
21.05.2023;19:00;20:00;167;167
21.05.2023;20:00;21:00;180;180
21.05.2023;21:00;22:00;180;180
21.05.2023;22:00;23:00;180;180
21.05.2023;23:00;00:00;118;118
22.05.2023;00:00;01:00;45;45
22.05.2023;01:00;02:00;41;41
22.05.2023;02:00;03:00;41;41
22.05.2023;03:00;04:00;41;41
22.05.2023;04:00;05:00;42;42
22.05.2023;05:00;06:00;43;43
22.05.2023;06:00;07:00;43;43
22.05.2023;07:00;08:00;43;43
22.05.2023;08:00;09:00;43;43
22.05.2023;09:00;10:00;42;42
22.05.2023;10:00;11:00;41;41
22.05.2023;11:00;12:00;41;41
22.05.2023;12:00;13:00;40;40
22.05.2023;13:00;14:00;42;42
22.05.2023;14:00;15:00;76;76
22.05.2023;15:00;16:00;53;53
22.05.2023;16:00;17:00;67;67
22.05.2023;17:00;18:00;95;95
22.05.2023;18:00;19:00;100;100
22.05.2023;19:00;20:00;116;116
22.05.2023;20:00;21:00;139;139
22.05.2023;21:00;22:00;155;155
22.05.2023;22:00;23:00;160;160
22.05.2023;23:00;00:00;123;123
23.05.2023;00:00;01:00;140;140
23.05.2023;01:00;02:00;73;73
23.05.2023;02:00;03:00;51;51
23.05.2023;03:00;04:00;50;50
23.05.2023;04:00;05:00;50;50
23.05.2023;05:00;06:00;52;52
23.05.2023;06:00;07:00;99;99
23.05.2023;07:00;08:00;111;111
23.05.2023;08:00;09:00;71;71
23.05.2023;09:00;10:00;60;60
23.05.2023;10:00;11:00;47;47
23.05.2023;11:00;12:00;44;44
23.05.2023;12:00;13:00;42;42
23.05.2023;13:00;14:00;41;41
23.05.2023;14:00;15:00;42;42
23.05.2023;15:00;16:00;55;55
23.05.2023;16:00;17:00;60;60
23.05.2023;17:00;18:00;60;60
23.05.2023;18:00;19:00;60;60
23.05.2023;19:00;20:00;90;90
23.05.2023;20:00;21:00;155;155
23.05.2023;21:00;22:00;162;162
23.05.2023;22:00;23:00;190;190
23.05.2023;23:00;00:00;190;190
24.05.2023;00:00;01:00;190;190
24.05.2023;01:00;02:00;128;128
24.05.2023;02:00;03:00;46;46
24.05.2023;03:00;04:00;45;45
24.05.2023;04:00;05:00;57;57
24.05.2023;05:00;06:00;104;104
24.05.2023;06:00;07:00;179;179
24.05.2023;07:00;08:00;190;190
24.05.2023;08:00;09:00;190;190
24.05.2023;09:00;10:00;190;190
24.05.2023;10:00;11:00;190;190
24.05.2023;11:00;12:00;190;190
24.05.2023;12:00;13:00;185;185
24.05.2023;13:00;14:00;149;149
24.05.2023;14:00;15:00;150;150
24.05.2023;15:00;16:00;177;177
24.05.2023;16:00;17:00;153;153
24.05.2023;17:00;18:00;166;166
24.05.2023;18:00;19:00;186;186
24.05.2023;19:00;20:00;202;202
24.05.2023;20:00;21:00;205;205
24.05.2023;21:00;22:00;205;205
24.05.2023;22:00;23:00;205;205
24.05.2023;23:00;00:00;210;210
25.05.2023;00:00;01:00;215;215
25.05.2023;01:00;02:00;187;187
25.05.2023;02:00;03:00;189;189
25.05.2023;03:00;04:00;190;190
25.05.2023;04:00;05:00;208;208
25.05.2023;05:00;06:00;182;182
25.05.2023;06:00;07:00;180;180
25.05.2023;07:00;08:00;180;180
25.05.2023;08:00;09:00;180;180
25.05.2023;09:00;10:00;179;179
25.05.2023;10:00;11:00;131;131
25.05.2023;11:00;12:00;117;117
25.05.2023;12:00;13:00;75;75
25.05.2023;13:00;14:00;63;63
25.05.2023;14:00;15:00;60;60
25.05.2023;15:00;16:00;62;62
25.05.2023;16:00;17:00;80;80
25.05.2023;17:00;18:00;80;80
25.05.2023;18:00;19:00;81;81
25.05.2023;19:00;20:00;155;155
25.05.2023;20:00;21:00;160;160
25.05.2023;21:00;22:00;160;160
25.05.2023;22:00;23:00;160;160
25.05.2023;23:00;00:00;98;98
26.05.2023;00:00;01:00;88;88
26.05.2023;01:00;02:00;100;100
26.05.2023;02:00;03:00;100;100
26.05.2023;03:00;04:00;100;100
26.05.2023;04:00;05:00;146;146
26.05.2023;05:00;06:00;188;188
26.05.2023;06:00;07:00;190;190
26.05.2023;07:00;08:00;190;190
26.05.2023;08:00;09:00;176;176
26.05.2023;09:00;10:00;59;59
26.05.2023;10:00;11:00;55;55
26.05.2023;11:00;12:00;55;55
26.05.2023;12:00;13:00;75;75
26.05.2023;13:00;14:00;61;61
26.05.2023;14:00;15:00;50;50
26.05.2023;15:00;16:00;50;50
26.05.2023;16:00;17:00;50;50
26.05.2023;17:00;18:00;50;50
26.05.2023;18:00;19:00;78;78
26.05.2023;19:00;20:00;125;125
26.05.2023;20:00;21:00;136;136
26.05.2023;21:00;22:00;191;191
26.05.2023;22:00;23:00;195;195
26.05.2023;23:00;00:00;165;165
27.05.2023;00:00;01:00;120;120
27.05.2023;01:00;02:00;88;88
27.05.2023;02:00;03:00;138;138
27.05.2023;03:00;04:00;140;140
27.05.2023;04:00;05:00;179;179
27.05.2023;05:00;06:00;196;196
27.05.2023;06:00;07:00;201;201
27.05.2023;07:00;08:00;210;210
27.05.2023;08:00;09:00;109;109
27.05.2023;09:00;10:00;46;46
27.05.2023;10:00;11:00;45;45
27.05.2023;11:00;12:00;68;68
27.05.2023;12:00;13:00;53;53
27.05.2023;13:00;14:00;50;50
27.05.2023;14:00;15:00;50;50
27.05.2023;15:00;16:00;50;50
27.05.2023;16:00;17:00;50;50
27.05.2023;17:00;18:00;61;61
27.05.2023;18:00;19:00;113;113
27.05.2023;19:00;20:00;171;171
27.05.2023;20:00;21:00;190;190
27.05.2023;21:00;22:00;200;200
27.05.2023;22:00;23:00;200;200
27.05.2023;23:00;00:00;175;175
28.05.2023;00:00;01:00;60;60
28.05.2023;01:00;02:00;44;44
28.05.2023;02:00;03:00;43;43
28.05.2023;03:00;04:00;43;43
28.05.2023;04:00;05:00;43;43
28.05.2023;05:00;06:00;43;43
28.05.2023;06:00;07:00;43;43
28.05.2023;07:00;08:00;43;43
28.05.2023;08:00;09:00;44;44
28.05.2023;09:00;10:00;76;76
28.05.2023;10:00;11:00;52;52
28.05.2023;11:00;12:00;50;50
28.05.2023;12:00;13:00;50;50
28.05.2023;13:00;14:00;50;50
28.05.2023;14:00;15:00;50;50
28.05.2023;15:00;16:00;50;50
28.05.2023;16:00;17:00;51;51
28.05.2023;17:00;18:00;81;81
28.05.2023;18:00;19:00;90;90
28.05.2023;19:00;20:00;72;72
28.05.2023;20:00;21:00;50;50
28.05.2023;21:00;22:00;83;83
28.05.2023;22:00;23:00;83;83
28.05.2023;23:00;00:00;73;73
29.05.2023;00:00;01:00;51;51
29.05.2023;01:00;02:00;43;43
29.05.2023;02:00;03:00;42;42
29.05.2023;03:00;04:00;42;42
29.05.2023;04:00;05:00;43;43
29.05.2023;05:00;06:00;43;43
29.05.2023;06:00;07:00;43;43
29.05.2023;07:00;08:00;43;43
29.05.2023;08:00;09:00;43;43
29.05.2023;09:00;10:00;44;44
29.05.2023;10:00;11:00;44;44
29.05.2023;11:00;12:00;44;44
29.05.2023;12:00;13:00;44;44
29.05.2023;13:00;14:00;44;44
29.05.2023;14:00;15:00;43;43
29.05.2023;15:00;16:00;43;43
29.05.2023;16:00;17:00;48;48
29.05.2023;17:00;18:00;85;85
29.05.2023;18:00;19:00;104;104
29.05.2023;19:00;20:00;185;185
29.05.2023;20:00;21:00;128;128
29.05.2023;21:00;22:00;118;118
29.05.2023;22:00;23:00;95;95
29.05.2023;23:00;00:00;95;95
30.05.2023;00:00;01:00;95;95
30.05.2023;01:00;02:00;71;71
30.05.2023;02:00;03:00;55;55
30.05.2023;03:00;04:00;55;55
30.05.2023;04:00;05:00;90;90
30.05.2023;05:00;06:00;152;152
30.05.2023;06:00;07:00;175;175
30.05.2023;07:00;08:00;206;206
30.05.2023;08:00;09:00;204;204
30.05.2023;09:00;10:00;147;147
30.05.2023;10:00;11:00;48;48
30.05.2023;11:00;12:00;45;45
30.05.2023;12:00;13:00;45;45
30.05.2023;13:00;14:00;45;45
30.05.2023;14:00;15:00;45;45
30.05.2023;15:00;16:00;48;48
30.05.2023;16:00;17:00;50;50
30.05.2023;17:00;18:00;50;50
30.05.2023;18:00;19:00;55;55
30.05.2023;19:00;20:00;55;55
30.05.2023;20:00;21:00;55;55
30.05.2023;21:00;22:00;55;55
30.05.2023;22:00;23:00;55;55
30.05.2023;23:00;00:00;55;55
31.05.2023;00:00;01:00;55;55
31.05.2023;01:00;02:00;55;55
31.05.2023;02:00;03:00;55;55
31.05.2023;03:00;04:00;55;55
31.05.2023;04:00;05:00;55;55
31.05.2023;05:00;06:00;89;89
31.05.2023;06:00;07:00;75;75
31.05.2023;07:00;08:00;65;65
31.05.2023;08:00;09:00;65;65
31.05.2023;09:00;10:00;65;65
31.05.2023;10:00;11:00;65;65
31.05.2023;11:00;12:00;65;65
31.05.2023;12:00;13:00;65;65
31.05.2023;13:00;14:00;65;65
31.05.2023;14:00;15:00;65;65
31.05.2023;15:00;16:00;65;65
31.05.2023;16:00;17:00;65;65
31.05.2023;17:00;18:00;65;65
31.05.2023;18:00;19:00;74;74
31.05.2023;19:00;20:00;75;75
31.05.2023;20:00;21:00;75;75
31.05.2023;21:00;22:00;84;84
31.05.2023;22:00;23:00;83;83
31.05.2023;23:00;00:00;46;46
01.06.2023;00:00;01:00;55;55
01.06.2023;01:00;02:00;55;55
01.06.2023;02:00;03:00;55;55
01.06.2023;03:00;04:00;55;55
01.06.2023;04:00;05:00;55;55
01.06.2023;05:00;06:00;56;56
01.06.2023;06:00;07:00;110;110
01.06.2023;07:00;08:00;85;85
01.06.2023;08:00;09:00;55;55
01.06.2023;09:00;10:00;56;56
01.06.2023;10:00;11:00;112;112
01.06.2023;11:00;12:00;120;120
01.06.2023;12:00;13:00;120;120
01.06.2023;13:00;14:00;120;120
01.06.2023;14:00;15:00;68;68
01.06.2023;15:00;16:00;60;60
01.06.2023;16:00;17:00;107;107
01.06.2023;17:00;18:00;93;93
01.06.2023;18:00;19:00;142;142
01.06.2023;19:00;20:00;150;150
01.06.2023;20:00;21:00;116;116
01.06.2023;21:00;22:00;163;163
01.06.2023;22:00;23:00;142;142
01.06.2023;23:00;00:00;88;88
02.06.2023;00:00;01:00;158;158
02.06.2023;01:00;02:00;90;90
02.06.2023;02:00;03:00;82;82
02.06.2023;03:00;04:00;156;156
02.06.2023;04:00;05:00;158;158
02.06.2023;05:00;06:00;110;110
02.06.2023;06:00;07:00;172;172
02.06.2023;07:00;08:00;190;190
02.06.2023;08:00;09:00;182;182
