Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen;Generation_DE  [MW] Originalauflösungen
02.06.2023;20:00;21:00;68;0
02.06.2023;21:00;22:00;84;0
02.06.2023;22:00;23:00;0;0
02.06.2023;23:00;00:00;0;0
03.06.2023;00:00;01:00;0;0
03.06.2023;01:00;02:00;0;0
03.06.2023;02:00;03:00;0;0
03.06.2023;03:00;04:00;0;0
03.06.2023;04:00;05:00;0;0
03.06.2023;05:00;06:00;0;0
03.06.2023;06:00;07:00;0;0
03.06.2023;07:00;08:00;0;0
03.06.2023;08:00;09:00;40;33
03.06.2023;09:00;10:00;0;0
03.06.2023;10:00;11:00;0;0
03.06.2023;11:00;12:00;0;0
03.06.2023;12:00;13:00;0;0
03.06.2023;13:00;14:00;0;0
03.06.2023;14:00;15:00;0;0
03.06.2023;15:00;16:00;0;0
03.06.2023;16:00;17:00;0;0
03.06.2023;17:00;18:00;0;0
03.06.2023;18:00;19:00;4;48
03.06.2023;19:00;20:00;0;77
03.06.2023;20:00;21:00;83;155
03.06.2023;21:00;22:00;162;159
03.06.2023;22:00;23:00;118;157
03.06.2023;23:00;00:00;23;41
04.06.2023;00:00;01:00;0;0
04.06.2023;01:00;02:00;0;0
04.06.2023;02:00;03:00;0;0
04.06.2023;03:00;04:00;0;0
04.06.2023;04:00;05:00;0;0
04.06.2023;05:00;06:00;0;0
04.06.2023;06:00;07:00;0;0
04.06.2023;07:00;08:00;0;0
04.06.2023;08:00;09:00;0;0
04.06.2023;09:00;10:00;0;0
04.06.2023;10:00;11:00;0;0
04.06.2023;11:00;12:00;0;0
04.06.2023;12:00;13:00;0;0
04.06.2023;13:00;14:00;0;0
04.06.2023;14:00;15:00;0;0
04.06.2023;15:00;16:00;0;0
04.06.2023;16:00;17:00;0;0
04.06.2023;17:00;18:00;16;51
04.06.2023;18:00;19:00;90;45
04.06.2023;19:00;20:00;12;138
04.06.2023;20:00;21:00;0;140
04.06.2023;21:00;22:00;0;133
04.06.2023;22:00;23:00;0;102
04.06.2023;23:00;00:00;0;23
05.06.2023;00:00;01:00;0;0
05.06.2023;01:00;02:00;0;0
05.06.2023;02:00;03:00;0;0
05.06.2023;03:00;04:00;0;0
05.06.2023;04:00;05:00;0;0
05.06.2023;05:00;06:00;0;0
05.06.2023;06:00;07:00;15;14
05.06.2023;07:00;08:00;108;122
05.06.2023;08:00;09:00;22;49
05.06.2023;09:00;10:00;0;0
05.06.2023;10:00;11:00;0;0
05.06.2023;11:00;12:00;0;0
05.06.2023;12:00;13:00;0;0
05.06.2023;13:00;14:00;0;0
05.06.2023;14:00;15:00;0;0
05.06.2023;15:00;16:00;0;0
05.06.2023;16:00;17:00;0;0
05.06.2023;17:00;18:00;8;11
05.06.2023;18:00;19:00;0;14
05.06.2023;19:00;20:00;31;37
05.06.2023;20:00;21:00;102;136
05.06.2023;21:00;22:00;0;71
05.06.2023;22:00;23:00;0;0
05.06.2023;23:00;00:00;0;0
06.06.2023;00:00;01:00;0;0
06.06.2023;01:00;02:00;0;0
06.06.2023;02:00;03:00;0;0
06.06.2023;03:00;04:00;0;0
06.06.2023;04:00;05:00;0;0
06.06.2023;05:00;06:00;0;0
06.06.2023;06:00;07:00;74;20
06.06.2023;07:00;08:00;28;78
06.06.2023;08:00;09:00;0;0
06.06.2023;09:00;10:00;0;0
06.06.2023;10:00;11:00;0;0
06.06.2023;11:00;12:00;0;0
06.06.2023;12:00;13:00;0;0
06.06.2023;13:00;14:00;36;0
06.06.2023;14:00;15:00;0;0
06.06.2023;15:00;16:00;0;0
06.06.2023;16:00;17:00;0;0
06.06.2023;17:00;18:00;0;0
06.06.2023;18:00;19:00;35;21
06.06.2023;19:00;20:00;116;129
06.06.2023;20:00;21:00;138;139
06.06.2023;21:00;22:00;131;157
06.06.2023;22:00;23:00;135;167
06.06.2023;23:00;00:00;0;14
07.06.2023;00:00;01:00;0;0
07.06.2023;01:00;02:00;0;0
07.06.2023;02:00;03:00;0;0
07.06.2023;03:00;04:00;0;0
07.06.2023;04:00;05:00;0;0
07.06.2023;05:00;06:00;0;0
07.06.2023;06:00;07:00;0;0
07.06.2023;07:00;08:00;0;0
07.06.2023;08:00;09:00;85;0
07.06.2023;09:00;10:00;0;0
07.06.2023;10:00;11:00;0;0
07.06.2023;11:00;12:00;0;0
07.06.2023;12:00;13:00;0;0
07.06.2023;13:00;14:00;0;0
07.06.2023;14:00;15:00;0;0
07.06.2023;15:00;16:00;14;0
07.06.2023;16:00;17:00;41;0
07.06.2023;17:00;18:00;58;0
07.06.2023;18:00;19:00;1;0
07.06.2023;19:00;20:00;42;0
07.06.2023;20:00;21:00;152;0
07.06.2023;21:00;22:00;139;0
07.06.2023;22:00;23:00;132;0
07.06.2023;23:00;00:00;60;49
08.06.2023;00:00;01:00;0;53
08.06.2023;01:00;02:00;0;0
08.06.2023;02:00;03:00;0;0
08.06.2023;03:00;04:00;0;0
08.06.2023;04:00;05:00;0;0
08.06.2023;05:00;06:00;0;0
08.06.2023;06:00;07:00;0;0
08.06.2023;07:00;08:00;2;0
08.06.2023;08:00;09:00;50;63
08.06.2023;09:00;10:00;104;83
08.06.2023;10:00;11:00;41;35
08.06.2023;11:00;12:00;0;0
08.06.2023;12:00;13:00;18;26
08.06.2023;13:00;14:00;86;0
08.06.2023;14:00;15:00;129;0
08.06.2023;15:00;16:00;66;0
08.06.2023;16:00;17:00;0;38
08.06.2023;17:00;18:00;41;67
08.06.2023;18:00;19:00;4;0
08.06.2023;19:00;20:00;39;17
08.06.2023;20:00;21:00;84;0
08.06.2023;21:00;22:00;0;0
08.06.2023;22:00;23:00;0;91
08.06.2023;23:00;00:00;0;18
09.06.2023;00:00;01:00;0;0
09.06.2023;01:00;02:00;0;0
09.06.2023;02:00;03:00;0;0
09.06.2023;03:00;04:00;0;0
09.06.2023;04:00;05:00;0;0
09.06.2023;05:00;06:00;0;0
09.06.2023;06:00;07:00;0;44
09.06.2023;07:00;08:00;29;66
09.06.2023;08:00;09:00;117;72
09.06.2023;09:00;10:00;22;34
09.06.2023;10:00;11:00;52;0
09.06.2023;11:00;12:00;26;0
09.06.2023;12:00;13:00;0;0
09.06.2023;13:00;14:00;0;0
09.06.2023;14:00;15:00;0;0
09.06.2023;15:00;16:00;0;0
09.06.2023;16:00;17:00;0;0
09.06.2023;17:00;18:00;42;0
09.06.2023;18:00;19:00;0;0
09.06.2023;19:00;20:00;0;0
09.06.2023;20:00;21:00;71;0
09.06.2023;21:00;22:00;95;0
09.06.2023;22:00;23:00;64;0
09.06.2023;23:00;00:00;79;0
10.06.2023;00:00;01:00;0;0
10.06.2023;01:00;02:00;0;0
10.06.2023;02:00;03:00;0;0
10.06.2023;03:00;04:00;0;0
10.06.2023;04:00;05:00;61;0
10.06.2023;05:00;06:00;55;0
10.06.2023;06:00;07:00;0;0
10.06.2023;07:00;08:00;0;0
10.06.2023;08:00;09:00;129;0
10.06.2023;09:00;10:00;71;72
10.06.2023;10:00;11:00;67;47
10.06.2023;11:00;12:00;24;0
10.06.2023;12:00;13:00;0;0
10.06.2023;13:00;14:00;0;0
10.06.2023;14:00;15:00;0;0
10.06.2023;15:00;16:00;0;0
10.06.2023;16:00;17:00;54;0
10.06.2023;17:00;18:00;104;40
10.06.2023;18:00;19:00;131;66
10.06.2023;19:00;20:00;73;101
10.06.2023;20:00;21:00;68;123
10.06.2023;21:00;22:00;21;68
10.06.2023;22:00;23:00;59;34
10.06.2023;23:00;00:00;0;19
11.06.2023;00:00;01:00;0;0
11.06.2023;01:00;02:00;0;0
11.06.2023;02:00;03:00;0;0
11.06.2023;03:00;04:00;0;0
11.06.2023;04:00;05:00;0;0
11.06.2023;05:00;06:00;0;0
11.06.2023;06:00;07:00;0;13
11.06.2023;07:00;08:00;0;13
11.06.2023;08:00;09:00;0;0
11.06.2023;09:00;10:00;0;0
11.06.2023;10:00;11:00;0;0
11.06.2023;11:00;12:00;0;0
11.06.2023;12:00;13:00;0;0
11.06.2023;13:00;14:00;0;0
11.06.2023;14:00;15:00;0;0
11.06.2023;15:00;16:00;0;0
11.06.2023;16:00;17:00;0;31
11.06.2023;17:00;18:00;0;40
11.06.2023;18:00;19:00;0;102
11.06.2023;19:00;20:00;30;113
11.06.2023;20:00;21:00;104;134
11.06.2023;21:00;22:00;112;115
11.06.2023;22:00;23:00;55;83
11.06.2023;23:00;00:00;0;0
12.06.2023;00:00;01:00;0;0
12.06.2023;01:00;02:00;0;0
12.06.2023;02:00;03:00;0;0
12.06.2023;03:00;04:00;0;0
12.06.2023;04:00;05:00;0;0
12.06.2023;05:00;06:00;0;0
12.06.2023;06:00;07:00;63;43
12.06.2023;07:00;08:00;176;148
12.06.2023;08:00;09:00;84;71
12.06.2023;09:00;10:00;0;0
12.06.2023;10:00;11:00;0;0
12.06.2023;11:00;12:00;0;0
12.06.2023;12:00;13:00;0;0
12.06.2023;13:00;14:00;0;0
12.06.2023;14:00;15:00;0;0
12.06.2023;15:00;16:00;0;0
12.06.2023;16:00;17:00;0;0
12.06.2023;17:00;18:00;0;0
12.06.2023;18:00;19:00;39;54
12.06.2023;19:00;20:00;145;90
12.06.2023;20:00;21:00;165;164
12.06.2023;21:00;22:00;153;111
12.06.2023;22:00;23:00;98;86
12.06.2023;23:00;00:00;0;30
13.06.2023;00:00;01:00;0;0
13.06.2023;01:00;02:00;0;0
13.06.2023;02:00;03:00;0;0
13.06.2023;03:00;04:00;0;122
13.06.2023;04:00;05:00;0;1
13.06.2023;05:00;06:00;21;43
13.06.2023;06:00;07:00;141;82
13.06.2023;07:00;08:00;140;120
13.06.2023;08:00;09:00;109;18
13.06.2023;09:00;10:00;36;0
13.06.2023;10:00;11:00;96;0
13.06.2023;11:00;12:00;0;0
13.06.2023;12:00;13:00;0;0
13.06.2023;13:00;14:00;0;0
13.06.2023;14:00;15:00;0;0
13.06.2023;15:00;16:00;0;0
13.06.2023;16:00;17:00;41;0
13.06.2023;17:00;18:00;95;0
13.06.2023;18:00;19:00;14;0
13.06.2023;19:00;20:00;0;0
13.06.2023;20:00;21:00;0;76
13.06.2023;21:00;22:00;49;45
13.06.2023;22:00;23:00;0;0
13.06.2023;23:00;00:00;0;0
14.06.2023;00:00;01:00;0;0
14.06.2023;01:00;02:00;0;0
14.06.2023;02:00;03:00;0;0
14.06.2023;03:00;04:00;0;0
14.06.2023;04:00;05:00;0;0
14.06.2023;05:00;06:00;0;0
14.06.2023;06:00;07:00;102;135
14.06.2023;07:00;08:00;135;161
14.06.2023;08:00;09:00;75;88
14.06.2023;09:00;10:00;0;0
14.06.2023;10:00;11:00;0;51
14.06.2023;11:00;12:00;0;0
14.06.2023;12:00;13:00;0;0
14.06.2023;13:00;14:00;0;0
14.06.2023;14:00;15:00;0;0
14.06.2023;15:00;16:00;0;0
14.06.2023;16:00;17:00;0;0
14.06.2023;17:00;18:00;0;1
14.06.2023;18:00;19:00;0;38
14.06.2023;19:00;20:00;0;95
14.06.2023;20:00;21:00;7;79
14.06.2023;21:00;22:00;21;75
14.06.2023;22:00;23:00;0;71
14.06.2023;23:00;00:00;1;10
15.06.2023;00:00;01:00;0;0
15.06.2023;01:00;02:00;0;0
15.06.2023;02:00;03:00;0;0
15.06.2023;03:00;04:00;0;0
15.06.2023;04:00;05:00;0;0
15.06.2023;05:00;06:00;32;0
15.06.2023;06:00;07:00;112;0
15.06.2023;07:00;08:00;77;107
15.06.2023;08:00;09:00;64;102
15.06.2023;09:00;10:00;34;64
15.06.2023;10:00;11:00;0;0
15.06.2023;11:00;12:00;0;0
15.06.2023;12:00;13:00;0;33
15.06.2023;13:00;14:00;0;2
15.06.2023;14:00;15:00;0;0
15.06.2023;15:00;16:00;0;0
15.06.2023;16:00;17:00;36;0
15.06.2023;17:00;18:00;1;0
15.06.2023;18:00;19:00;0;69
15.06.2023;19:00;20:00;10;98
15.06.2023;20:00;21:00;3;119
15.06.2023;21:00;22:00;0;43
15.06.2023;22:00;23:00;0;0
15.06.2023;23:00;00:00;0;0
16.06.2023;00:00;01:00;0;0
16.06.2023;01:00;02:00;0;0
16.06.2023;02:00;03:00;0;0
16.06.2023;03:00;04:00;0;0
16.06.2023;04:00;05:00;0;0
16.06.2023;05:00;06:00;0;0
16.06.2023;06:00;07:00;0;0
16.06.2023;07:00;08:00;0;75
16.06.2023;08:00;09:00;0;31
16.06.2023;09:00;10:00;0;0
16.06.2023;10:00;11:00;0;0
16.06.2023;11:00;12:00;0;0
16.06.2023;12:00;13:00;2;0
16.06.2023;13:00;14:00;0;0
16.06.2023;14:00;15:00;0;0
16.06.2023;15:00;16:00;0;0
16.06.2023;16:00;17:00;0;0
16.06.2023;17:00;18:00;71;50
16.06.2023;18:00;19:00;41;2
16.06.2023;19:00;20:00;103;0
16.06.2023;20:00;21:00;89;0
16.06.2023;21:00;22:00;90;0
16.06.2023;22:00;23:00;90;0
16.06.2023;23:00;00:00;51;0
17.06.2023;00:00;01:00;117;0
17.06.2023;01:00;02:00;25;0
17.06.2023;02:00;03:00;0;0
17.06.2023;03:00;04:00;0;0
17.06.2023;04:00;05:00;0;0
17.06.2023;05:00;06:00;0;0
17.06.2023;06:00;07:00;0;0
17.06.2023;07:00;08:00;0;0
17.06.2023;08:00;09:00;44;42
17.06.2023;09:00;10:00;36;47
17.06.2023;10:00;11:00;0;0
17.06.2023;11:00;12:00;0;0
17.06.2023;12:00;13:00;0;0
17.06.2023;13:00;14:00;0;0
17.06.2023;14:00;15:00;0;0
17.06.2023;15:00;16:00;0;0
17.06.2023;16:00;17:00;0;0
17.06.2023;17:00;18:00;37;71
17.06.2023;18:00;19:00;62;115
17.06.2023;19:00;20:00;72;123
17.06.2023;20:00;21:00;94;129
17.06.2023;21:00;22:00;70;82
17.06.2023;22:00;23:00;50;92
17.06.2023;23:00;00:00;27;60
18.06.2023;00:00;01:00;13;0
18.06.2023;01:00;02:00;82;0
18.06.2023;02:00;03:00;71;0
18.06.2023;03:00;04:00;63;0
18.06.2023;04:00;05:00;52;0
18.06.2023;05:00;06:00;0;0
18.06.2023;06:00;07:00;0;0
18.06.2023;07:00;08:00;0;0
18.06.2023;08:00;09:00;0;0
18.06.2023;09:00;10:00;28;0
18.06.2023;10:00;11:00;0;0
18.06.2023;11:00;12:00;0;0
18.06.2023;12:00;13:00;0;0
18.06.2023;13:00;14:00;0;0
18.06.2023;14:00;15:00;0;0
18.06.2023;15:00;16:00;22;22
18.06.2023;16:00;17:00;41;45
18.06.2023;17:00;18:00;41;41
18.06.2023;18:00;19:00;54;54
18.06.2023;19:00;20:00;58;31
18.06.2023;20:00;21:00;105;106
18.06.2023;21:00;22:00;39;58
18.06.2023;22:00;23:00;0;69
18.06.2023;23:00;00:00;0;21
19.06.2023;00:00;01:00;0;0
19.06.2023;01:00;02:00;0;0
19.06.2023;02:00;03:00;0;0
19.06.2023;03:00;04:00;0;0
19.06.2023;04:00;05:00;0;0
19.06.2023;05:00;06:00;0;0
19.06.2023;06:00;07:00;80;27
19.06.2023;07:00;08:00;124;115
19.06.2023;08:00;09:00;157;167
19.06.2023;09:00;10:00;179;175
19.06.2023;10:00;11:00;85;91
19.06.2023;11:00;12:00;35;0
19.06.2023;12:00;13:00;0;0
19.06.2023;13:00;14:00;0;0
19.06.2023;14:00;15:00;0;0
19.06.2023;15:00;16:00;0;0
19.06.2023;16:00;17:00;28;0
19.06.2023;17:00;18:00;43;41
19.06.2023;18:00;19:00;73;91
19.06.2023;19:00;20:00;167;169
19.06.2023;20:00;21:00;179;179
19.06.2023;21:00;22:00;157;154
19.06.2023;22:00;23:00;83;96
19.06.2023;23:00;00:00;17;15
20.06.2023;00:00;01:00;0;0
20.06.2023;01:00;02:00;0;0
20.06.2023;02:00;03:00;0;0
20.06.2023;03:00;04:00;0;0
20.06.2023;04:00;05:00;0;0
20.06.2023;05:00;06:00;0;0
20.06.2023;06:00;07:00;0;13
20.06.2023;07:00;08:00;0;0
20.06.2023;08:00;09:00;0;0
20.06.2023;09:00;10:00;0;0
20.06.2023;10:00;11:00;0;9
20.06.2023;11:00;12:00;0;0
20.06.2023;12:00;13:00;0;0
20.06.2023;13:00;14:00;0;0
20.06.2023;14:00;15:00;0;0
20.06.2023;15:00;16:00;0;0
20.06.2023;16:00;17:00;0;0
20.06.2023;17:00;18:00;0;0
20.06.2023;18:00;19:00;0;74
20.06.2023;19:00;20:00;0;64
20.06.2023;20:00;21:00;0;4
20.06.2023;21:00;22:00;0;0
20.06.2023;22:00;23:00;0;0
20.06.2023;23:00;00:00;0;0
21.06.2023;00:00;01:00;0;0
21.06.2023;01:00;02:00;0;0
21.06.2023;02:00;03:00;0;0
21.06.2023;03:00;04:00;0;3
21.06.2023;04:00;05:00;0;0
21.06.2023;05:00;06:00;0;0
21.06.2023;06:00;07:00;0;0
21.06.2023;07:00;08:00;0;0
21.06.2023;08:00;09:00;48;71
21.06.2023;09:00;10:00;0;0
21.06.2023;10:00;11:00;0;0
21.06.2023;11:00;12:00;73;0
21.06.2023;12:00;13:00;0;0
21.06.2023;13:00;14:00;0;0
21.06.2023;14:00;15:00;0;0
21.06.2023;15:00;16:00;0;0
21.06.2023;16:00;17:00;0;0
21.06.2023;17:00;18:00;0;0
21.06.2023;18:00;19:00;83;56
21.06.2023;19:00;20:00;85;13
21.06.2023;20:00;21:00;96;0
21.06.2023;21:00;22:00;90;0
21.06.2023;22:00;23:00;101;0
21.06.2023;23:00;00:00;33;10
22.06.2023;00:00;01:00;0;0
22.06.2023;01:00;02:00;0;0
22.06.2023;02:00;03:00;0;0
22.06.2023;03:00;04:00;0;0
22.06.2023;04:00;05:00;0;0
22.06.2023;05:00;06:00;0;0
22.06.2023;06:00;07:00;0;0
22.06.2023;07:00;08:00;0;0
22.06.2023;08:00;09:00;0;0
22.06.2023;09:00;10:00;0;0
22.06.2023;10:00;11:00;0;0
22.06.2023;11:00;12:00;0;0
22.06.2023;12:00;13:00;0;61
22.06.2023;13:00;14:00;0;0
22.06.2023;14:00;15:00;0;0
22.06.2023;15:00;16:00;6;0
22.06.2023;16:00;17:00;1;0
22.06.2023;17:00;18:00;0;23
22.06.2023;18:00;19:00;13;71
22.06.2023;19:00;20:00;0;40
22.06.2023;20:00;21:00;0;7
22.06.2023;21:00;22:00;0;1
22.06.2023;22:00;23:00;0;0
22.06.2023;23:00;00:00;0;0
23.06.2023;00:00;01:00;0;0
23.06.2023;01:00;02:00;0;35
23.06.2023;02:00;03:00;0;0
23.06.2023;03:00;04:00;0;107
23.06.2023;04:00;05:00;0;0
23.06.2023;05:00;06:00;0;1
23.06.2023;06:00;07:00;0;113
23.06.2023;07:00;08:00;83;145
23.06.2023;08:00;09:00;120;165
23.06.2023;09:00;10:00;75;141
23.06.2023;10:00;11:00;44;83
23.06.2023;11:00;12:00;49;45
23.06.2023;12:00;13:00;0;0
23.06.2023;13:00;14:00;0;0
23.06.2023;14:00;15:00;0;0
23.06.2023;15:00;16:00;0;0
23.06.2023;16:00;17:00;0;0
23.06.2023;17:00;18:00;0;0
23.06.2023;18:00;19:00;0;0
23.06.2023;19:00;20:00;0;0
23.06.2023;20:00;21:00;0;0
23.06.2023;21:00;22:00;108;0
23.06.2023;22:00;23:00;130;0
23.06.2023;23:00;00:00;88;0
24.06.2023;00:00;01:00;40;0
24.06.2023;01:00;02:00;0;0
24.06.2023;02:00;03:00;0;0
24.06.2023;03:00;04:00;0;0
24.06.2023;04:00;05:00;0;0
24.06.2023;05:00;06:00;5;0
24.06.2023;06:00;07:00;116;0
24.06.2023;07:00;08:00;67;0
24.06.2023;08:00;09:00;0;0
24.06.2023;09:00;10:00;36;31
24.06.2023;10:00;11:00;0;0
24.06.2023;11:00;12:00;44;0
24.06.2023;12:00;13:00;0;0
24.06.2023;13:00;14:00;0;0
24.06.2023;14:00;15:00;0;0
24.06.2023;15:00;16:00;20;38
24.06.2023;16:00;17:00;67;47
24.06.2023;17:00;18:00;44;63
24.06.2023;18:00;19:00;29;0
24.06.2023;19:00;20:00;51;6
24.06.2023;20:00;21:00;11;0
24.06.2023;21:00;22:00;0;0
24.06.2023;22:00;23:00;63;0
24.06.2023;23:00;00:00;54;0
25.06.2023;00:00;01:00;0;0
25.06.2023;01:00;02:00;0;0
25.06.2023;02:00;03:00;0;0
25.06.2023;03:00;04:00;0;0
25.06.2023;04:00;05:00;0;0
25.06.2023;05:00;06:00;0;0
25.06.2023;06:00;07:00;0;0
25.06.2023;07:00;08:00;0;130
25.06.2023;08:00;09:00;0;0
25.06.2023;09:00;10:00;0;72
25.06.2023;10:00;11:00;0;0
25.06.2023;11:00;12:00;0;0
25.06.2023;12:00;13:00;0;0
25.06.2023;13:00;14:00;0;0
25.06.2023;14:00;15:00;0;0
25.06.2023;15:00;16:00;0;0
25.06.2023;16:00;17:00;26;35
25.06.2023;17:00;18:00;43;35
25.06.2023;18:00;19:00;83;6
25.06.2023;19:00;20:00;82;80
25.06.2023;20:00;21:00;171;142
25.06.2023;21:00;22:00;146;119
25.06.2023;22:00;23:00;58;66
25.06.2023;23:00;00:00;0;0
26.06.2023;00:00;01:00;0;0
26.06.2023;01:00;02:00;44;0
26.06.2023;02:00;03:00;0;0
26.06.2023;03:00;04:00;0;0
26.06.2023;04:00;05:00;0;0
26.06.2023;05:00;06:00;13;13
26.06.2023;06:00;07:00;117;109
26.06.2023;07:00;08:00;82;29
26.06.2023;08:00;09:00;24;0
26.06.2023;09:00;10:00;0;0
26.06.2023;10:00;11:00;0;0
26.06.2023;11:00;12:00;0;0
26.06.2023;12:00;13:00;18;16
26.06.2023;13:00;14:00;0;0
26.06.2023;14:00;15:00;0;0
26.06.2023;15:00;16:00;0;0
26.06.2023;16:00;17:00;0;0
26.06.2023;17:00;18:00;0;78
26.06.2023;18:00;19:00;48;108
26.06.2023;19:00;20:00;88;162
26.06.2023;20:00;21:00;87;159
26.06.2023;21:00;22:00;89;161
26.06.2023;22:00;23:00;63;124
26.06.2023;23:00;00:00;43;48
27.06.2023;00:00;01:00;0;0
27.06.2023;01:00;02:00;0;0
27.06.2023;02:00;03:00;0;0
27.06.2023;03:00;04:00;0;0
27.06.2023;04:00;05:00;0;0
27.06.2023;05:00;06:00;0;0
27.06.2023;06:00;07:00;0;80
27.06.2023;07:00;08:00;86;57
27.06.2023;08:00;09:00;82;61
27.06.2023;09:00;10:00;34;8
27.06.2023;10:00;11:00;0;0
27.06.2023;11:00;12:00;0;45
27.06.2023;12:00;13:00;0;73
27.06.2023;13:00;14:00;0;28
27.06.2023;14:00;15:00;0;0
27.06.2023;15:00;16:00;49;0
27.06.2023;16:00;17:00;0;55
27.06.2023;17:00;18:00;76;106
27.06.2023;18:00;19:00;59;69
27.06.2023;19:00;20:00;117;105
27.06.2023;20:00;21:00;39;45
27.06.2023;21:00;22:00;64;0
27.06.2023;22:00;23:00;0;0
27.06.2023;23:00;00:00;0;0
28.06.2023;00:00;01:00;81;0
28.06.2023;01:00;02:00;6;0
28.06.2023;02:00;03:00;0;0
28.06.2023;03:00;04:00;0;0
28.06.2023;04:00;05:00;0;0
28.06.2023;05:00;06:00;0;0
28.06.2023;06:00;07:00;52;0
28.06.2023;07:00;08:00;65;0
28.06.2023;08:00;09:00;55;0
28.06.2023;09:00;10:00;21;0
28.06.2023;10:00;11:00;30;0
28.06.2023;11:00;12:00;19;0
28.06.2023;12:00;13:00;0;0
28.06.2023;13:00;14:00;0;0
28.06.2023;14:00;15:00;0;0
28.06.2023;15:00;16:00;0;0
28.06.2023;16:00;17:00;40;0
28.06.2023;17:00;18:00;53;0
28.06.2023;18:00;19:00;50;45
28.06.2023;19:00;20:00;30;130
28.06.2023;20:00;21:00;67;67
28.06.2023;21:00;22:00;62;65
28.06.2023;22:00;23:00;0;0
28.06.2023;23:00;00:00;0;0
29.06.2023;00:00;01:00;110;0
29.06.2023;01:00;02:00;137;0
29.06.2023;02:00;03:00;72;0
29.06.2023;03:00;04:00;0;0
29.06.2023;04:00;05:00;0;0
29.06.2023;05:00;06:00;0;0
29.06.2023;06:00;07:00;41;0
29.06.2023;07:00;08:00;0;0
29.06.2023;08:00;09:00;80;32
29.06.2023;09:00;10:00;53;0
29.06.2023;10:00;11:00;70;49
29.06.2023;11:00;12:00;66;34
29.06.2023;12:00;13:00;30;6
29.06.2023;13:00;14:00;24;25
29.06.2023;14:00;15:00;0;0
29.06.2023;15:00;16:00;0;0
29.06.2023;16:00;17:00;35;0
29.06.2023;17:00;18:00;22;0
29.06.2023;18:00;19:00;30;25
29.06.2023;19:00;20:00;1;6
29.06.2023;20:00;21:00;0;0
29.06.2023;21:00;22:00;69;0
29.06.2023;22:00;23:00;90;34
29.06.2023;23:00;00:00;55;51
30.06.2023;00:00;01:00;97;0
30.06.2023;01:00;02:00;45;0
30.06.2023;02:00;03:00;137;0
30.06.2023;03:00;04:00;138;0
30.06.2023;04:00;05:00;0;0
30.06.2023;05:00;06:00;0;0
30.06.2023;06:00;07:00;3;21
30.06.2023;07:00;08:00;0;88
30.06.2023;08:00;09:00;0;28
30.06.2023;09:00;10:00;0;76
30.06.2023;10:00;11:00;0;80
30.06.2023;11:00;12:00;0;0
30.06.2023;12:00;13:00;0;0
30.06.2023;13:00;14:00;0;0
30.06.2023;14:00;15:00;0;0
30.06.2023;15:00;16:00;0;0
30.06.2023;16:00;17:00;0;0
30.06.2023;17:00;18:00;0;0
30.06.2023;18:00;19:00;0;0
30.06.2023;19:00;20:00;0;0
30.06.2023;20:00;21:00;37;51
30.06.2023;21:00;22:00;124;142
30.06.2023;22:00;23:00;0;0
30.06.2023;23:00;00:00;0;1
